lon,lat,"poplar_yield Mt/ha"
-77.25,34.75,10.34072995
-76.75,34.75,10.74943542
-76.25,34.75,NA
-75.75,34.75,NA
-75.25,34.75,NA
-74.75,34.75,NA
-74.25,34.75,NA
-73.75,34.75,NA
-73.25,34.75,NA
-72.75,34.75,NA
-72.25,34.75,NA
-71.75,34.75,NA
-71.25,34.75,NA
-70.75,34.75,NA
-70.25,34.75,NA
-69.75,34.75,NA
-69.25,34.75,NA
-68.75,34.75,NA
-68.25,34.75,NA
-67.75,34.75,NA
-67.25,34.75,NA
-124.25,35.25,NA
-123.75,35.25,NA
-123.25,35.25,NA
-122.75,35.25,NA
-122.25,35.25,NA
-121.75,35.25,NA
-121.25,35.25,NA
-120.75,35.25,10.31384772
-120.25,35.25,3.924523195
-119.75,35.25,3.251669168
-119.25,35.25,2.163489759
-118.75,35.25,2.342294008
-118.25,35.25,2.299841046
-117.75,35.25,1.763083637
-117.25,35.25,2.929786444
-116.75,35.25,2.970397711
-116.25,35.25,2.840069771
-115.75,35.25,2.944832802
-115.25,35.25,2.767985821
-114.75,35.25,2.768235922
-114.25,35.25,2.762112617
-113.75,35.25,2.0210495
-113.25,35.25,1.948462129
-112.75,35.25,1.837615818
-112.25,35.25,1.808220625
-111.75,35.25,1.166874866
-111.25,35.25,3.315201521
-110.75,35.25,4.639147123
-110.25,35.25,4.467112621
-109.75,35.25,4.211458683
-109.25,35.25,1.841047645
-108.75,35.25,3.257755518
-108.25,35.25,3.80089879
-107.75,35.25,3.939473867
-107.25,35.25,4.772213697
-106.75,35.25,4.637882312
-106.25,35.25,4.036974112
-105.75,35.25,4.552566324
-105.25,35.25,2.828939557
-104.75,35.25,2.879978418
-104.25,35.25,0.577694774
-103.75,35.25,0.92641751
-103.25,35.25,4.361092567
-102.75,35.25,2.138871551
-102.25,35.25,2.338941246
-101.75,35.25,2.253370285
-101.25,35.25,2.204409689
-100.75,35.25,2.212952077
-100.25,35.25,2.304644138
-99.75,35.25,2.50858593
-99.25,35.25,5.432646615
-98.75,35.25,6.802534376
-98.25,35.25,7.88789928
-97.75,35.25,8.753316402
-97.25,35.25,9.207660556
-96.75,35.25,9.074617624
-96.25,35.25,9.490048885
-95.75,35.25,8.838167191
-95.25,35.25,8.651335239
-94.75,35.25,8.275392652
-94.25,35.25,8.466683626
-93.75,35.25,8.091008067
-93.25,35.25,7.683060169
-92.75,35.25,7.368413318
-92.25,35.25,7.334528186
-91.75,35.25,7.344361435
-91.25,35.25,7.560046369
-90.75,35.25,7.61955478
-90.25,35.25,6.553660306
-89.75,35.25,10.60839772
-89.25,35.25,11.26977324
-88.75,35.25,11.06801434
-88.25,35.25,11.28142053
-87.75,35.25,11.12316683
-87.25,35.25,11.15537784
-86.75,35.25,11.8649253
-86.25,35.25,11.76093036
-85.75,35.25,11.97922035
-85.25,35.25,11.13213106
-84.75,35.25,10.31919566
-84.25,35.25,9.17528586
-83.75,35.25,9.631054618
-83.25,35.25,9.757274281
-82.75,35.25,9.119870879
-82.25,35.25,9.497636015
-81.75,35.25,9.513643221
-81.25,35.25,8.642751304
-80.75,35.25,9.261375666
-80.25,35.25,9.20131743
-79.75,35.25,11.40988231
-79.25,35.25,11.82705296
-78.75,35.25,11.31861968
-78.25,35.25,7.977474332
-77.75,35.25,7.8714782
-77.25,35.25,9.36948359
-76.75,35.25,10.72851062
-76.25,35.25,11.09756112
-75.75,35.25,NA
-75.25,35.25,NA
-74.75,35.25,NA
-74.25,35.25,NA
-73.75,35.25,NA
-73.25,35.25,NA
-72.75,35.25,NA
-72.25,35.25,NA
-71.75,35.25,NA
-71.25,35.25,NA
-70.75,35.25,NA
-70.25,35.25,NA
-69.75,35.25,NA
-69.25,35.25,NA
-68.75,35.25,NA
-68.25,35.25,NA
-67.75,35.25,NA
-67.25,35.25,NA
-124.25,35.75,NA
-123.75,35.75,NA
-123.25,35.75,NA
-122.75,35.75,NA
-122.25,35.75,NA
-121.75,35.75,NA
-121.25,35.75,17.82732165
-120.75,35.75,12.35214657
-120.25,35.75,9.636229819
-119.75,35.75,3.463390589
-119.25,35.75,2.840167284
-118.75,35.75,2.158866376
-118.25,35.75,2.172475308
-117.75,35.75,1.971526742
-117.25,35.75,1.534105639
-116.75,35.75,1.371364693
-116.25,35.75,0.670791268
-115.75,35.75,0.90135018
-115.25,35.75,1.234531601
-114.75,35.75,0.100355763
-114.25,35.75,0.854292115
-113.75,35.75,1.279941648
-113.25,35.75,2.099075466
-112.75,35.75,2.69451201
-112.25,35.75,2.624593079
-111.75,35.75,1.470950047
-111.25,35.75,4.68122681
-110.75,35.75,2.204246918
-110.25,35.75,3.200183312
-109.75,35.75,2.978497744
-109.25,35.75,2.869117022
-108.75,35.75,2.111321688
-108.25,35.75,3.241563797
-107.75,35.75,3.771893978
-107.25,35.75,5.181310177
-106.75,35.75,5.583954539
-106.25,35.75,4.102717241
-105.75,35.75,4.43335851
-105.25,35.75,4.199213505
-104.75,35.75,3.063263595
-104.25,35.75,2.822535038
-103.75,35.75,1.165341496
-103.25,35.75,2.940894604
-102.75,35.75,3.007254601
-102.25,35.75,1.636930227
-101.75,35.75,1.784956336
-101.25,35.75,2.718114555
-100.75,35.75,2.75888294
-100.25,35.75,2.940030098
-99.75,35.75,3.12274003
-99.25,35.75,3.957649469
-98.75,35.75,6.773194586
-98.25,35.75,6.586972475
-97.75,35.75,6.815300584
-97.25,35.75,7.5933671
-96.75,35.75,9.305131977
-96.25,35.75,11.67801857
-95.75,35.75,11.25264525
-95.25,35.75,11.4730227
-94.75,35.75,11.84494138
-94.25,35.75,11.05565071
-93.75,35.75,10.83781242
-93.25,35.75,11.83763981
-92.75,35.75,11.36846662
-92.25,35.75,11.38820887
-91.75,35.75,10.23776293
-91.25,35.75,9.486327605
-90.75,35.75,9.033340541
-90.25,35.75,9.680811275
-89.75,35.75,9.97716882
-89.25,35.75,12.04118349
-88.75,35.75,11.60872113
-88.25,35.75,11.70110746
-87.75,35.75,10.7628119
-87.25,35.75,10.75327158
-86.75,35.75,12.1663099
-86.25,35.75,11.78281632
-85.75,35.75,11.81462591
-85.25,35.75,11.21860699
-84.75,35.75,10.36535556
-84.25,35.75,9.860627326
-83.75,35.75,9.674282724
-83.25,35.75,9.595206001
-82.75,35.75,9.285348545
-82.25,35.75,7.836003087
-81.75,35.75,8.691876585
-81.25,35.75,8.133958903
-80.75,35.75,8.359496052
-80.25,35.75,9.402508054
-79.75,35.75,11.10525489
-79.25,35.75,11.45631552
-78.75,35.75,9.938673377
-78.25,35.75,10.05631208
-77.75,35.75,9.908670675
-77.25,35.75,12.43753693
-76.75,35.75,10.42347622
-76.25,35.75,13.1091311
-75.75,35.75,11.2459406
-75.25,35.75,NA
-74.75,35.75,NA
-74.25,35.75,NA
-73.75,35.75,NA
-73.25,35.75,NA
-72.75,35.75,NA
-72.25,35.75,NA
-71.75,35.75,NA
-71.25,35.75,NA
-70.75,35.75,NA
-70.25,35.75,NA
-69.75,35.75,NA
-69.25,35.75,NA
-68.75,35.75,NA
-68.25,35.75,NA
-67.75,35.75,NA
-67.25,35.75,NA
-124.25,36.25,NA
-123.75,36.25,NA
-123.25,36.25,NA
-122.75,36.25,NA
-122.25,36.25,NA
-121.75,36.25,11.71805938
-121.25,36.25,13.88465087
-120.75,36.25,17.46299136
-120.25,36.25,10.22391189
-119.75,36.25,4.540311098
-119.25,36.25,3.190722466
-118.75,36.25,1.830344349
-118.25,36.25,0.525372475
-117.75,36.25,1.277284861
-117.25,36.25,2.974782228
-116.75,36.25,2.927805901
-116.25,36.25,2.590372562
-115.75,36.25,0.901225209
-115.25,36.25,1.076985697
-114.75,36.25,2.709282875
-114.25,36.25,2.70388031
-113.75,36.25,1.037904739
-113.25,36.25,2.349493206
-112.75,36.25,2.55038619
-112.25,36.25,1.897869945
-111.75,36.25,3.408713579
-111.25,36.25,2.858969143
-110.75,36.25,1.612031658
-110.25,36.25,1.049172878
-109.75,36.25,3.97189188
-109.25,36.25,2.259218216
-108.75,36.25,3.668481588
-108.25,36.25,2.199153662
-107.75,36.25,2.208095193
-107.25,36.25,4.609415134
-106.75,36.25,4.540926615
-106.25,36.25,3.781303167
-105.75,36.25,3.866440058
-105.25,36.25,4.263913631
-104.75,36.25,3.5681355
-104.25,36.25,0.741443932
-103.75,36.25,4.350082397
-103.25,36.25,4.633632183
-102.75,36.25,4.600028038
-102.25,36.25,4.752741814
-101.75,36.25,2.427746356
-101.25,36.25,2.453448623
-100.75,36.25,2.635894418
-100.25,36.25,2.637364864
-99.75,36.25,3.324965954
-99.25,36.25,4.478581973
-98.75,36.25,3.655427865
-98.25,36.25,7.074276805
-97.75,36.25,7.335911857
-97.25,36.25,8.342533708
-96.75,36.25,8.918597915
-96.25,36.25,11.07003212
-95.75,36.25,10.9218502
-95.25,36.25,10.89075327
-94.75,36.25,11.14276171
-94.25,36.25,10.92164636
-93.75,36.25,9.098766446
-93.25,36.25,9.186022282
-92.75,36.25,8.753563166
-92.25,36.25,9.144957066
-91.75,36.25,8.739197471
-91.25,36.25,8.514936837
-90.75,36.25,9.683409929
-90.25,36.25,10.60041146
-89.75,36.25,13.25501236
-89.25,36.25,13.60222654
-88.75,36.25,13.41456478
-88.25,36.25,13.35061453
-87.75,36.25,13.02626512
-87.25,36.25,13.70515975
-86.75,36.25,13.64152475
-86.25,36.25,14.98015213
-85.75,36.25,13.39524085
-85.25,36.25,13.17604032
-84.75,36.25,12.08134126
-84.25,36.25,11.83600675
-83.75,36.25,12.37896529
-83.25,36.25,11.67000272
-82.75,36.25,12.25899393
-82.25,36.25,12.51005146
-81.75,36.25,11.60186475
-81.25,36.25,11.57479265
-80.75,36.25,12.80275497
-80.25,36.25,12.3503828
-79.75,36.25,12.46790019
-79.25,36.25,11.37172103
-78.75,36.25,8.587551117
-78.25,36.25,9.170341492
-77.75,36.25,10.13379205
-77.25,36.25,10.70385088
-76.75,36.25,12.07198191
-76.25,36.25,11.98608851
-75.75,36.25,11.63256732
-75.25,36.25,NA
-74.75,36.25,NA
-74.25,36.25,NA
-73.75,36.25,NA
-73.25,36.25,NA
-72.75,36.25,NA
-72.25,36.25,NA
-71.75,36.25,NA
-71.25,36.25,NA
-70.75,36.25,NA
-70.25,36.25,NA
-69.75,36.25,NA
-69.25,36.25,NA
-68.75,36.25,NA
-68.25,36.25,NA
-67.75,36.25,NA
-67.25,36.25,NA
-124.25,36.75,NA
-123.75,36.75,NA
-123.25,36.75,NA
-122.75,36.75,NA
-122.25,36.75,NA
-121.75,36.75,9.980357488
-121.25,36.75,11.89564705
-120.75,36.75,15.69938819
-120.25,36.75,10.57306333
-119.75,36.75,9.303933924
-119.25,36.75,3.809223175
-118.75,36.75,0.098485593
-118.25,36.75,0.407987336
-117.75,36.75,1.465478241
-117.25,36.75,1.436726809
-116.75,36.75,0.151556255
-116.25,36.75,1.190941334
-115.75,36.75,1.375522614
-115.25,36.75,2.526506782
-114.75,36.75,1.94260031
-114.25,36.75,1.18204093
-113.75,36.75,1.468958378
-113.25,36.75,1.631270528
-112.75,36.75,0.151565764
-112.25,36.75,3.443131924
-111.75,36.75,3.530334234
-111.25,36.75,1.228958865
-110.75,36.75,3.888820887
-110.25,36.75,2.666334907
-109.75,36.75,2.114236951
-109.25,36.75,2.492968082
-108.75,36.75,2.989324331
-108.25,36.75,3.930576563
-107.75,36.75,5.699745019
-107.25,36.75,5.568463008
-106.75,36.75,4.146143993
-106.25,36.75,3.80751276
-105.75,36.75,4.091543198
-105.25,36.75,3.039558172
-104.75,36.75,0.437319934
-104.25,36.75,1.107494161
-103.75,36.75,0.493685342
-103.25,36.75,1.190708578
-102.75,36.75,1.434735775
-102.25,36.75,1.702257097
-101.75,36.75,2.058045149
-101.25,36.75,2.500108778
-100.75,36.75,2.668116689
-100.25,36.75,2.76914537
-99.75,36.75,3.893869162
-99.25,36.75,5.408044543
-98.75,36.75,8.539376259
-98.25,36.75,7.622943521
-97.75,36.75,8.224767447
-97.25,36.75,9.040201902
-96.75,36.75,11.30294442
-96.25,36.75,10.09309725
-95.75,36.75,10.71846604
-95.25,36.75,10.83826639
-94.75,36.75,11.40976234
-94.25,36.75,12.60920405
-93.75,36.75,12.39409447
-93.25,36.75,12.27114886
-92.75,36.75,12.04146624
-92.25,36.75,11.85207064
-91.75,36.75,11.51426705
-91.25,36.75,10.87849021
-90.75,36.75,11.88947342
-90.25,36.75,12.9935141
-89.75,36.75,13.2916146
-89.25,36.75,13.41603496
-88.75,36.75,13.90107799
-88.25,36.75,14.04409838
-87.75,36.75,13.78537679
-87.25,36.75,14.5052886
-86.75,36.75,14.52359676
-86.25,36.75,14.13760757
-85.75,36.75,13.43362136
-85.25,36.75,12.48844093
-84.75,36.75,11.85087702
-84.25,36.75,11.9605706
-83.75,36.75,11.21511524
-83.25,36.75,11.58245607
-82.75,36.75,11.64725466
-82.25,36.75,11.95845506
-81.75,36.75,11.99119048
-81.25,36.75,11.65110588
-80.75,36.75,12.12345795
-80.25,36.75,12.10995566
-79.75,36.75,11.06786013
-79.25,36.75,10.65932512
-78.75,36.75,7.286513935
-78.25,36.75,10.01359094
-77.75,36.75,11.3321003
-77.25,36.75,11.94641265
-76.75,36.75,14.04340088
-76.25,36.75,15.54198569
-75.75,36.75,NA
-75.25,36.75,NA
-74.75,36.75,NA
-74.25,36.75,NA
-73.75,36.75,NA
-73.25,36.75,NA
-72.75,36.75,NA
-72.25,36.75,NA
-71.75,36.75,NA
-71.25,36.75,NA
-70.75,36.75,NA
-70.25,36.75,NA
-69.75,36.75,NA
-69.25,36.75,NA
-68.75,36.75,NA
-68.25,36.75,NA
-67.75,36.75,NA
-67.25,36.75,NA
-124.25,37.25,NA
-123.75,37.25,NA
-123.25,37.25,NA
-122.75,37.25,NA
-122.25,37.25,13.67639828
-121.75,37.25,10.42411327
-121.25,37.25,6.984052658
-120.75,37.25,8.500510852
-120.25,37.25,14.63386536
-119.75,37.25,10.63959945
-119.25,37.25,6.503318873
-118.75,37.25,2.610072374
-118.25,37.25,0.121032353
-117.75,37.25,1.332658291
-117.25,37.25,1.624331176
-116.75,37.25,1.020311564
-116.25,37.25,0.891805217
-115.75,37.25,1.120201468
-115.25,37.25,2.523107529
-114.75,37.25,2.666041255
-114.25,37.25,1.999366641
-113.75,37.25,1.442971945
-113.25,37.25,3.2479949
-112.75,37.25,3.514497519
-112.25,37.25,3.604322195
-111.75,37.25,0.14231436
-111.25,37.25,3.518334866
-110.75,37.25,1.623354107
-110.25,37.25,3.152490258
-109.75,37.25,3.987403631
-109.25,37.25,2.093296766
-108.75,37.25,4.344362259
-108.25,37.25,5.841879845
-107.75,37.25,7.468767762
-107.25,37.25,5.011749608
-106.75,37.25,3.754374981
-106.25,37.25,3.791044235
-105.75,37.25,3.632722855
-105.25,37.25,3.015548885
-104.75,37.25,2.062034806
-104.25,37.25,1.427180171
-103.75,37.25,1.503206293
-103.25,37.25,1.610066692
-102.75,37.25,1.610564192
-102.25,37.25,1.989477277
-101.75,37.25,2.381318212
-101.25,37.25,5.227688313
-100.75,37.25,5.005872726
-100.25,37.25,2.582110465
-99.75,37.25,4.269957202
-99.25,37.25,10.337583
-98.75,37.25,9.699004037
-98.25,37.25,7.581868172
-97.75,37.25,8.457078934
-97.25,37.25,9.669567347
-96.75,37.25,10.2847743
-96.25,37.25,10.3007102
-95.75,37.25,9.744714499
-95.25,37.25,10.16960382
-94.75,37.25,11.72859609
-94.25,37.25,11.29484475
-93.75,37.25,10.91795802
-93.25,37.25,11.48732489
-92.75,37.25,11.45084186
-92.25,37.25,11.09367045
-91.75,37.25,11.0089185
-91.25,37.25,11.31474972
-90.75,37.25,10.2772963
-90.25,37.25,11.35097769
-89.75,37.25,14.5458473
-89.25,37.25,14.8299433
-88.75,37.25,14.88462138
-88.25,37.25,14.87771225
-87.75,37.25,13.78262097
-87.25,37.25,15.27475429
-86.75,37.25,15.70617175
-86.25,37.25,15.41128254
-85.75,37.25,15.26705694
-85.25,37.25,14.82443428
-84.75,37.25,13.60009789
-84.25,37.25,13.85670976
-83.75,37.25,13.73914556
-83.25,37.25,13.77447497
-82.75,37.25,13.45853318
-82.25,37.25,13.80826414
-81.75,37.25,13.423274
-81.25,37.25,11.73881162
-80.75,37.25,11.85110081
-80.25,37.25,11.0200274
-79.75,37.25,11.28465652
-79.25,37.25,11.85494228
-78.75,37.25,12.29648888
-78.25,37.25,11.70300982
-77.75,37.25,11.79582964
-77.25,37.25,13.91092086
-76.75,37.25,14.75203352
-76.25,37.25,15.02365906
-75.75,37.25,15.15882844
-75.25,37.25,NA
-74.75,37.25,NA
-74.25,37.25,NA
-73.75,37.25,NA
-73.25,37.25,NA
-72.75,37.25,NA
-72.25,37.25,NA
-71.75,37.25,NA
-71.25,37.25,NA
-70.75,37.25,NA
-70.25,37.25,NA
-69.75,37.25,NA
-69.25,37.25,NA
-68.75,37.25,NA
-68.25,37.25,NA
-67.75,37.25,NA
-67.25,37.25,NA
-124.25,37.75,NA
-123.75,37.75,NA
-123.25,37.75,NA
-122.75,37.75,13.79399872
-122.25,37.75,12.50958633
-121.75,37.75,11.4728775
-121.25,37.75,5.730050206
-120.75,37.75,4.660213888
-120.25,37.75,7.09168911
-119.75,37.75,13.4416992
-119.25,37.75,11.00013324
-118.75,37.75,6.927047643
-118.25,37.75,0.134783434
-117.75,37.75,2.231414616
-117.25,37.75,2.048012018
-116.75,37.75,2.040590644
-116.25,37.75,1.849236786
-115.75,37.75,1.72008872
-115.25,37.75,2.632795274
-114.75,37.75,2.733449638
-114.25,37.75,4.401800334
-113.75,37.75,4.314811528
-113.25,37.75,3.054948747
-112.75,37.75,2.3118186
-112.25,37.75,1.624406576
-111.75,37.75,1.866031587
-111.25,37.75,4.337157726
-110.75,37.75,4.153163433
-110.25,37.75,2.300594002
-109.75,37.75,2.978615761
-109.25,37.75,2.212628275
-108.75,37.75,1.871360838
-108.25,37.75,3.811256409
-107.75,37.75,4.223496914
-107.25,37.75,4.26611042
-106.75,37.75,6.528145245
-106.25,37.75,4.268886566
-105.75,37.75,2.499800026
-105.25,37.75,2.898712754
-104.75,37.75,5.266758919
-104.25,37.75,2.675659657
-103.75,37.75,0.451948345
-103.25,37.75,0.570701063
-102.75,37.75,0.734157115
-102.25,37.75,1.714995205
-101.75,37.75,1.934593171
-101.25,37.75,2.797027826
-100.75,37.75,6.714580059
-100.25,37.75,2.888672054
-99.75,37.75,5.129409432
-99.25,37.75,5.685798781
-98.75,37.75,6.798131125
-98.25,37.75,8.673500419
-97.75,37.75,9.948109388
-97.25,37.75,9.539040857
-96.75,37.75,12.30465651
-96.25,37.75,12.37986565
-95.75,37.75,12.09731579
-95.25,37.75,14.74804115
-94.75,37.75,14.28355508
-94.25,37.75,14.52216578
-93.75,37.75,14.59106565
-93.25,37.75,14.61698771
-92.75,37.75,13.62102008
-92.25,37.75,14.33534241
-91.75,37.75,13.82728767
-91.25,37.75,14.04503632
-90.75,37.75,13.92550778
-90.25,37.75,14.30162525
-89.75,37.75,14.66341257
-89.25,37.75,14.43303323
-88.75,37.75,14.64279008
-88.25,37.75,14.85038364
-87.75,37.75,14.58218074
-87.25,37.75,14.97097397
-86.75,37.75,15.09215569
-86.25,37.75,14.60437894
-85.75,37.75,15.30546498
-85.25,37.75,15.27577019
-84.75,37.75,14.30263617
-84.25,37.75,14.33296108
-83.75,37.75,14.56945393
-83.25,37.75,13.87292439
-82.75,37.75,12.93169704
-82.25,37.75,12.64702721
-81.75,37.75,11.9475187
-81.25,37.75,10.26534081
-80.75,37.75,10.68925142
-80.25,37.75,10.1006018
-79.75,37.75,11.64497256
-79.25,37.75,11.61223292
-78.75,37.75,12.22074975
-78.25,37.75,14.66041435
-77.75,37.75,15.18449697
-77.25,37.75,15.41964336
-76.75,37.75,15.78033347
-76.25,37.75,15.82635836
-75.75,37.75,15.22717508
-75.25,37.75,NA
-74.75,37.75,NA
-74.25,37.75,NA
-73.75,37.75,NA
-73.25,37.75,NA
-72.75,37.75,NA
-72.25,37.75,NA
-71.75,37.75,NA
-71.25,37.75,NA
-70.75,37.75,NA
-70.25,37.75,NA
-69.75,37.75,NA
-69.25,37.75,NA
-68.75,37.75,NA
-68.25,37.75,NA
-67.75,37.75,NA
-67.25,37.75,NA
-124.25,38.25,NA
-123.75,38.25,NA
-123.25,38.25,14.16442553
-122.75,38.25,13.60464954
-122.25,38.25,13.6447401
-121.75,38.25,12.95813751
-121.25,38.25,7.67837882
-120.75,38.25,4.310441017
-120.25,38.25,3.547568321
-119.75,38.25,4.848509431
-119.25,38.25,12.24401315
-118.75,38.25,0.133815529
-118.25,38.25,0.129288547
-117.75,38.25,4.06591028
-117.25,38.25,3.134400845
-116.75,38.25,4.586268067
-116.25,38.25,2.49262765
-115.75,38.25,2.42009148
-115.25,38.25,2.536888421
-114.75,38.25,2.516102493
-114.25,38.25,2.764473259
-113.75,38.25,2.914812863
-113.25,38.25,2.751993239
-112.75,38.25,2.353410125
-112.25,38.25,2.139874101
-111.75,38.25,2.07255885
-111.25,38.25,1.49827674
-110.75,38.25,1.743842065
-110.25,38.25,4.082981586
-109.75,38.25,1.719738692
-109.25,38.25,4.565979958
-108.75,38.25,2.026670128
-108.25,38.25,2.063514292
-107.75,38.25,2.231655419
-107.25,38.25,2.285529613
-106.75,38.25,3.851392269
-106.25,38.25,3.644119024
-105.75,38.25,2.813959122
-105.25,38.25,6.028172175
-104.75,38.25,5.619555473
-104.25,38.25,2.613320649
-103.75,38.25,1.96288983
-103.25,38.25,2.264604966
-102.75,38.25,2.258604964
-102.25,38.25,2.295599381
-101.75,38.25,2.379019658
-101.25,38.25,2.3966676
-100.75,38.25,2.567985058
-100.25,38.25,2.724151611
-99.75,38.25,3.074466884
-99.25,38.25,3.311085701
-98.75,38.25,2.958988547
-98.25,38.25,3.206089139
-97.75,38.25,3.35046798
-97.25,38.25,9.421042336
-96.75,38.25,12.28684637
-96.25,38.25,13.17568016
-95.75,38.25,14.21825957
-95.25,38.25,14.17332172
-94.75,38.25,13.97448036
-94.25,38.25,14.63874473
-93.75,38.25,13.87280623
-93.25,38.25,12.97620932
-92.75,38.25,12.99605926
-92.25,38.25,14.31264257
-91.75,38.25,13.06792974
-91.25,38.25,13.40153551
-90.75,38.25,13.9659525
-90.25,38.25,13.47541189
-89.75,38.25,15.76782644
-89.25,38.25,15.64203382
-88.75,38.25,15.81632649
-88.25,38.25,15.94141304
-87.75,38.25,16.01559368
-87.25,38.25,16.03913784
-86.75,38.25,15.99072981
-86.25,38.25,16.29029799
-85.75,38.25,16.52311969
-85.25,38.25,15.78631365
-84.75,38.25,15.83377182
-84.25,38.25,15.87613058
-83.75,38.25,15.73144126
-83.25,38.25,14.0546259
-82.75,38.25,13.43568206
-82.25,38.25,12.37109531
-81.75,38.25,11.79562959
-81.25,38.25,11.76172018
-80.75,38.25,11.35821733
-80.25,38.25,13.02233804
-79.75,38.25,13.93495332
-79.25,38.25,14.50297784
-78.75,38.25,15.01402622
-78.25,38.25,14.93296252
-77.75,38.25,14.76052051
-77.25,38.25,14.88338346
-76.75,38.25,15.27717715
-76.25,38.25,15.15116442
-75.75,38.25,15.29311039
-75.25,38.25,15.35280569
-74.75,38.25,NA
-74.25,38.25,NA
-73.75,38.25,NA
-73.25,38.25,NA
-72.75,38.25,NA
-72.25,38.25,NA
-71.75,38.25,NA
-71.25,38.25,NA
-70.75,38.25,NA
-70.25,38.25,NA
-69.75,38.25,NA
-69.25,38.25,NA
-68.75,38.25,NA
-68.25,38.25,NA
-67.75,38.25,NA
-67.25,38.25,NA
-124.25,38.75,NA
-123.75,38.75,13.83746624
-123.25,38.75,8.874392986
-122.75,38.75,9.885523796
-122.25,38.75,9.028154373
-121.75,38.75,8.275991082
-121.25,38.75,8.311225772
-120.75,38.75,5.771279335
-120.25,38.75,3.470574319
-119.75,38.75,3.024215897
-119.25,38.75,5.045190454
-118.75,38.75,0.139194401
-118.25,38.75,2.183119257
-117.75,38.75,4.46331501
-117.25,38.75,4.654268324
-116.75,38.75,5.735231638
-116.25,38.75,6.474201679
-115.75,38.75,2.781074345
-115.25,38.75,3.07272464
-114.75,38.75,3.067313035
-114.25,38.75,3.204605182
-113.75,38.75,3.825523257
-113.25,38.75,3.023415506
-112.75,38.75,2.944212258
-112.25,38.75,2.644179463
-111.75,38.75,1.615693569
-111.25,38.75,1.512937099
-110.75,38.75,4.151238441
-110.25,38.75,4.22148784
-109.75,38.75,1.591417193
-109.25,38.75,2.267792225
-108.75,38.75,1.539399147
-108.25,38.75,2.045878023
-107.75,38.75,1.648090184
-107.25,38.75,1.7966187
-106.75,38.75,3.577641964
-106.25,38.75,1.876322031
-105.75,38.75,3.541751146
-105.25,38.75,3.121699691
-104.75,38.75,1.95951124
-104.25,38.75,2.102777561
-103.75,38.75,2.068629265
-103.25,38.75,1.647744775
-102.75,38.75,4.284349442
-102.25,38.75,1.486693323
-101.75,38.75,1.531285942
-101.25,38.75,2.241102159
-100.75,38.75,7.659553528
-100.25,38.75,2.580825686
-99.75,38.75,2.903407812
-99.25,38.75,2.872608304
-98.75,38.75,2.906965911
-98.25,38.75,3.476846218
-97.75,38.75,3.886348605
-97.25,38.75,11.11470222
-96.75,38.75,13.50268814
-96.25,38.75,14.18649602
-95.75,38.75,14.79655886
-95.25,38.75,15.03600752
-94.75,38.75,15.40854287
-94.25,38.75,15.60133064
-93.75,38.75,15.40936375
-93.25,38.75,14.53468728
-92.75,38.75,15.14336001
-92.25,38.75,15.4390276
-91.75,38.75,15.32441844
-91.25,38.75,15.13304315
-90.75,38.75,15.04338137
-90.25,38.75,15.16156684
-89.75,38.75,15.17740968
-89.25,38.75,15.39850148
-88.75,38.75,15.55406253
-88.25,38.75,15.64038098
-87.75,38.75,15.57578585
-87.25,38.75,15.43694775
-86.75,38.75,15.48282764
-86.25,38.75,15.48827448
-85.75,38.75,15.69126102
-85.25,38.75,16.14402497
-84.75,38.75,15.84246659
-84.25,38.75,15.99236119
-83.75,38.75,15.37183964
-83.25,38.75,15.19059515
-82.75,38.75,13.96613782
-82.25,38.75,11.95113659
-81.75,38.75,12.11924776
-81.25,38.75,11.7825003
-80.75,38.75,14.44036055
-80.25,38.75,14.69963106
-79.75,38.75,14.55434163
-79.25,38.75,14.51318101
-78.75,38.75,14.4269008
-78.25,38.75,15.29968739
-77.75,38.75,15.43820384
-77.25,38.75,15.07669918
-76.75,38.75,15.16416235
-76.25,38.75,15.68071761
-75.75,38.75,15.52907661
-75.25,38.75,15.76742378
-74.75,38.75,NA
-74.25,38.75,NA
-73.75,38.75,NA
-73.25,38.75,NA
-72.75,38.75,NA
-72.25,38.75,NA
-71.75,38.75,NA
-71.25,38.75,NA
-70.75,38.75,NA
-70.25,38.75,NA
-69.75,38.75,NA
-69.25,38.75,NA
-68.75,38.75,NA
-68.25,38.75,NA
-67.75,38.75,NA
-67.25,38.75,NA
-124.25,39.25,NA
-123.75,39.25,9.267577171
-123.25,39.25,9.261441946
-122.75,39.25,11.62291241
-122.25,39.25,8.409357667
-121.75,39.25,8.418771029
-121.25,39.25,8.483227491
-120.75,39.25,5.493031144
-120.25,39.25,4.336625338
-119.75,39.25,2.991702557
-119.25,39.25,3.65032951
-118.75,39.25,8.730855942
-118.25,39.25,4.311418136
-117.75,39.25,5.530284643
-117.25,39.25,4.767142236
-116.75,39.25,4.743014276
-116.25,39.25,4.243657589
-115.75,39.25,2.158075571
-115.25,39.25,1.890352964
-114.75,39.25,1.775014599
-114.25,39.25,1.956902891
-113.75,39.25,2.64993906
-113.25,39.25,2.791059911
-112.75,39.25,2.983027935
-112.25,39.25,2.171345353
-111.75,39.25,2.020297348
-111.25,39.25,3.224737048
-110.75,39.25,3.32395345
