"","lat","lon","aet"
"554",-97.25,40.25,717.863900709432
"555",-96.75,40.25,701.091253874591
"556",-96.25,40.25,693.840196716817
"557",-95.75,40.25,706.463448863586
"558",-95.25,40.25,718.040376669262
"559",-94.75,40.25,715.798692580545
"560",-94.25,40.25,661.756891978381
"561",-93.75,40.25,684.056195383193
"562",-93.25,40.25,704.105004720623
"563",-92.75,40.25,725.126784648164
"564",-92.25,40.25,732.466638076585
"565",-91.75,40.25,738.924784956034
"566",-91.25,40.25,765.000677997712
"567",-90.75,40.25,746.434717435623
"568",-90.25,40.25,731.722376739926
"569",-89.75,40.25,557.960778034874
"570",-89.25,40.25,713.602699505398
"571",-88.75,40.25,718.108433296544
"572",-88.25,40.25,720.082118162769
"573",-87.75,40.25,763.384980967268
"574",-87.25,40.25,746.15365338861
"575",-86.75,40.25,734.33796458436
"576",-86.25,40.25,711.847750985238
"577",-85.75,40.25,684.66754419505
"578",-85.25,40.25,701.148018383072
"579",-84.75,40.25,678.41540194652
"580",-84.25,40.25,632.247223465492
"581",-83.75,40.25,632.90585366197
"582",-83.25,40.25,682.550582529075
"583",-82.75,40.25,657.974615769694
"584",-82.25,40.25,682.332466793916
"585",-81.75,40.25,702.997795917094
"586",-81.25,40.25,694.853071993639
"587",-80.75,40.25,710.082369062118
"588",-80.25,40.25,714.809324631002
"589",-104.25,39.75,443.491159380414
"590",-103.75,39.75,417.091961036436
"591",-103.25,39.75,439.38976251753
"592",-102.75,39.75,428.969525140943
"593",-102.25,39.75,511.413632915355
"594",-101.75,39.75,539.11643983057
"595",-101.25,39.75,584.298321917653
"596",-100.75,39.75,629.559081479325
"597",-100.25,39.75,633.239558621775
"598",-99.75,39.75,630.951565299998
"599",-99.25,39.75,652.865883154969
"600",-98.75,39.75,666.168410497019
"601",-98.25,39.75,682.365379611729
"602",-97.75,39.75,727.630761326291
"603",-97.25,39.75,707.672772704042
"604",-96.75,39.75,732.65970420331
"605",-96.25,39.75,769.273879141198
"606",-95.75,39.75,733.311379140105
"607",-95.25,39.75,756.44801716911
"608",-94.75,39.75,751.231049529626
"609",-94.25,39.75,761.82367535634
"610",-93.75,39.75,759.861907509985
"611",-93.25,39.75,731.697282016277
"612",-92.75,39.75,738.561541769421
"613",-92.25,39.75,781.704625194077
"614",-91.75,39.75,773.628656709334
"615",-91.25,39.75,772.496197206565
"616",-90.75,39.75,712.958743297379
"617",-90.25,39.75,732.414258057077
"618",-89.75,39.75,747.336133775781
"619",-89.25,39.75,738.431926000627
"620",-88.75,39.75,739.25505853293
"621",-88.25,39.75,752.001820314676
"622",-87.75,39.75,766.986010003369
"623",-87.25,39.75,777.399785218062
"624",-86.75,39.75,731.620643461589
"625",-86.25,39.75,723.708362803329
"626",-85.75,39.75,715.788683100312
"627",-85.25,39.75,686.065155191987
"628",-84.75,39.75,677.944997081475
"629",-84.25,39.75,699.890460938477
"630",-83.75,39.75,678.263771212834
"631",-83.25,39.75,667.708967032653
"632",-82.75,39.75,678.623432735729
"633",-82.25,39.75,698.542288369965
"634",-81.75,39.75,730.613192622084
"635",-81.25,39.75,723.317382389447
"636",-80.75,39.75,689.17948420532
"637",-80.25,39.75,692.226332086138
"638",-104.25,39.25,402.020955333486
"639",-103.75,39.25,426.167346692644
"640",-103.25,39.25,430.456192504862
"641",-102.75,39.25,451.327575420728
"642",-102.25,39.25,476.33538661059
"643",-101.75,39.25,537.106006002985
"644",-101.25,39.25,581.325946988538
"645",-100.75,39.25,616.250144916121
"646",-100.25,39.25,625.445968789048
"647",-99.75,39.25,626.368162977044
"648",-99.25,39.25,640.376772354939
"649",-98.75,39.25,679.81075319252
"650",-98.25,39.25,723.013094590387
"651",-97.75,39.25,715.08363451223
"652",-97.25,39.25,727.195374926901
"653",-96.75,39.25,756.641548206331
"654",-96.25,39.25,761.694608064252
"655",-95.75,39.25,761.281454618904
"656",-95.25,39.25,743.115322147496
"657",-94.75,39.25,792.228182861465
"658",-94.25,39.25,762.42962469114
"659",-93.75,39.25,749.729254388949
"660",-93.25,39.25,756.580076142913
"661",-92.75,39.25,752.917334134341
"662",-92.25,39.25,790.215269855515
"663",-91.75,39.25,768.117071057321
"664",-91.25,39.25,734.888660615077
"665",-90.75,39.25,708.422521231871
"666",-90.25,39.25,743.744305082364
"667",-89.75,39.25,774.124902007694
"668",-89.25,39.25,782.444251165391
"669",-88.75,39.25,748.609079578891
"670",-88.25,39.25,782.679632243351
"671",-87.75,39.25,768.923966481067
"672",-87.25,39.25,770.058131298971
"673",-86.75,39.25,730.653170928868
"674",-86.25,39.25,687.942056264234
"675",-85.75,39.25,722.343365194509
"676",-85.25,39.25,735.140375626739
