"","lat","lon","aet"
"269",-92.75,43.25,530.251857509458
"270",-92.25,43.25,519.200455051381
"271",-91.75,43.25,575.463361980102
"272",-91.25,43.25,580.153568537207
"273",-90.75,43.25,493.123732925393
"274",-90.25,43.25,472.15521648468
"275",-89.75,43.25,458.810651501699
"276",-89.25,43.25,505.283385309507
"277",-88.75,43.25,528.404972325763
"278",-88.25,43.25,506.776080791111
"279",-87.75,43.25,NA
"280",-87.25,43.25,NA
"281",-86.75,43.25,NA
"282",-86.25,43.25,334.863685228542
"283",-85.75,43.25,435.770701582427
"284",-85.25,43.25,373.560773021774
"285",-84.75,43.25,472.268793679774
"286",-84.25,43.25,466.017181063973
"287",-83.75,43.25,475.547668796498
"288",-83.25,43.25,457.096830812818
"289",-82.75,43.25,478.933347262806
"290",-82.25,43.25,NA
"291",-81.75,43.25,462.383204003403
"292",-81.25,43.25,436.619033370225
"293",-80.75,43.25,435.785727854352
"294",-80.25,43.25,452.424496891646
"295",-104.25,42.75,314.215022509568
"296",-103.75,42.75,344.234674563224
"297",-103.25,42.75,425.047030542395
"298",-102.75,42.75,363.421941379202
"299",-102.25,42.75,311.131182414771
"300",-101.75,42.75,308.57833006524
"301",-101.25,42.75,323.730203044368
"302",-100.75,42.75,344.909438068222
"303",-100.25,42.75,354.482227503555
"304",-99.75,42.75,357.696946786484
"305",-99.25,42.75,355.091028423049
"306",-98.75,42.75,368.54034718324
"307",-98.25,42.75,533.343272847007
"308",-97.75,42.75,529.789560315112
"309",-97.25,42.75,542.053796871332
"310",-96.75,42.75,544.412467914517
"311",-96.25,42.75,503.665708259097
"312",-95.75,42.75,504.745990164054
"313",-95.25,42.75,501.206307413289
"314",-94.75,42.75,524.093334716163
"315",-94.25,42.75,542.736802457788
"316",-93.75,42.75,515.365433240542
"317",-93.25,42.75,551.925980540924
"318",-92.75,42.75,546.668066752842
"319",-92.25,42.75,531.741406138346
"320",-91.75,42.75,522.815346889489
"321",-91.25,42.75,597.423112440389
"322",-90.75,42.75,586.097735167015
"323",-90.25,42.75,583.057764739031
"324",-89.75,42.75,587.93026304699
"325",-89.25,42.75,532.2186399739
"326",-88.75,42.75,527.723794913501
"327",-88.25,42.75,544.481562238223
"328",-87.75,42.75,486.99614939827
"329",-87.25,42.75,NA
"330",-86.75,42.75,NA
"331",-86.25,42.75,484.649891486857
"332",-85.75,42.75,355.302198423873
"333",-85.25,42.75,487.997215598123
"334",-84.75,42.75,472.228668634314
"335",-84.25,42.75,482.146889611788
"336",-83.75,42.75,496.416343399702
"337",-83.25,42.75,486.200586528314
"338",-82.75,42.75,398.090012170403
"339",-82.25,42.75,479.286196210713
"340",-81.75,42.75,481.157329798123
"341",-81.25,42.75,440.148967937334
"342",-80.75,42.75,452.689238443316
"343",-80.25,42.75,458.467801330902
"344",-104.25,42.25,319.245780702331
"345",-103.75,42.25,342.719728641445
"346",-103.25,42.25,361.719272953982
"347",-102.75,42.25,315.81196716354
"348",-102.25,42.25,312.374722868204
"349",-101.75,42.25,314.563416166464
"350",-101.25,42.25,335.824708732122
"351",-100.75,42.25,350.290529744685
"352",-100.25,42.25,360.452559177764
"353",-99.75,42.25,365.609664322285
"354",-99.25,42.25,372.304312653258
"355",-98.75,42.25,377.821609205217
"356",-98.25,42.25,372.233888149465
"357",-97.75,42.25,376.437628775777
"358",-97.25,42.25,491.69538848754
"359",-96.75,42.25,550.978085647745
"360",-96.25,42.25,562.782393460628
"361",-95.75,42.25,557.312218189938
"362",-95.25,42.25,579.959078583401
"363",-94.75,42.25,567.661554750637
"364",-94.25,42.25,569.597524553508
"365",-93.75,42.25,569.709103484172
"366",-93.25,42.25,563.802149195828
"367",-92.75,42.25,597.031992777484
"368",-92.25,42.25,571.922608295106
"369",-91.75,42.25,558.219040889991
"370",-91.25,42.25,619.893557978095
"371",-90.75,42.25,618.122278979747
"372",-90.25,42.25,607.407176854671
"373",-89.75,42.25,565.852465075499
"374",-89.25,42.25,575.828386807349
"375",-88.75,42.25,557.409396437928
"376",-88.25,42.25,606.074782805168
"377",-87.75,42.25,540.380286465137
