"","lat","lon","aet"
"290",-82.25,43.25,NA
"291",-81.75,43.25,573.560797389335
"292",-81.25,43.25,535.826523868491
"293",-80.75,43.25,532.513510311706
"294",-80.25,43.25,557.09149353001
"295",-104.25,42.75,429.926773037412
"296",-103.75,42.75,457.793938202783
"297",-103.25,42.75,473.718877436593
"298",-102.75,42.75,471.802562744742
"299",-102.25,42.75,462.980818460564
"300",-101.75,42.75,453.20210559963
"301",-101.25,42.75,478.920404840494
"302",-100.75,42.75,509.187697290792
"303",-100.25,42.75,521.457028350793
"304",-99.75,42.75,534.225658976939
"305",-99.25,42.75,545.782908879104
"306",-98.75,42.75,539.451139968587
"307",-98.25,42.75,640.183061881075
"308",-97.75,42.75,649.107529066154
"309",-97.25,42.75,671.387781156693
"310",-96.75,42.75,684.138175201835
"311",-96.25,42.75,645.712172899861
"312",-95.75,42.75,639.25820667902
"313",-95.25,42.75,632.936504237819
"314",-94.75,42.75,666.388902563136
"315",-94.25,42.75,685.015231855679
"316",-93.75,42.75,668.342602616875
"317",-93.25,42.75,691.886593729752
"318",-92.75,42.75,699.075934126158
"319",-92.25,42.75,678.520428769174
"320",-91.75,42.75,670.380049873609
"321",-91.25,42.75,697.582317463122
"322",-90.75,42.75,675.878766275477
"323",-90.25,42.75,655.971100372437
"324",-89.75,42.75,639.192763516214
"325",-89.25,42.75,625.301773575367
"326",-88.75,42.75,629.346221461194
"327",-88.25,42.75,636.766224700375
"328",-87.75,42.75,610.19477774878
"329",-87.25,42.75,NA
"330",-86.75,42.75,NA
"331",-86.25,42.75,626.96115045296
"332",-85.75,42.75,562.987855787069
"333",-85.25,42.75,626.810963620897
"334",-84.75,42.75,607.051890828181
"335",-84.25,42.75,602.837671241839
"336",-83.75,42.75,623.653391028078
"337",-83.25,42.75,622.131210190732
"338",-82.75,42.75,583.049140311836
"339",-82.25,42.75,607.609695078165
"340",-81.75,42.75,600.840482767206
"341",-81.25,42.75,542.234052808606
"342",-80.75,42.75,563.537000653916
"343",-80.25,42.75,565.935531852534
"344",-104.25,42.25,404.256691593255
"345",-103.75,42.25,445.320673472714
"346",-103.25,42.25,462.687243142622
"347",-102.75,42.25,466.00466508251
"348",-102.25,42.25,460.436018615961
"349",-101.75,42.25,464.20938485954
"350",-101.25,42.25,501.902998653241
"351",-100.75,42.25,531.407407452039
"352",-100.25,42.25,551.902345647861
"353",-99.75,42.25,559.200289422879
"354",-99.25,42.25,569.699264465424
"355",-98.75,42.25,574.652594170999
"356",-98.25,42.25,571.778916957031
"357",-97.75,42.25,571.774224680965
"358",-97.25,42.25,665.822406239691
"359",-96.75,42.25,692.788902406581
"360",-96.25,42.25,704.664752561948
"361",-95.75,42.25,699.807988831773
"362",-95.25,42.25,696.349766736152
"363",-94.75,42.25,717.72270739777
"364",-94.25,42.25,717.210003789165
"365",-93.75,42.25,713.988658966613
"366",-93.25,42.25,703.617214605445
"367",-92.75,42.25,696.440803755075
"368",-92.25,42.25,687.255624225014
"369",-91.75,42.25,704.341003448179
"370",-91.25,42.25,718.366092656041
"371",-90.75,42.25,710.258887906326
"372",-90.25,42.25,702.429494088399
"373",-89.75,42.25,661.364197636984
"374",-89.25,42.25,670.695425495738
"375",-88.75,42.25,661.722569812468
"376",-88.25,42.25,682.573058972368
