"id","lat","long","species","specie_id","variable_id","value"
1025,-97.25,39.75,"mxg",1477,470,513.235636155237
1026,-96.75,39.75,"mxg",1477,470,535.068639102101
1027,-96.25,39.75,"mxg",1477,470,542.546067618299
1028,-95.75,39.75,"mxg",1477,470,446.545064678648
1029,-95.25,39.75,"mxg",1477,470,500.410605468787
1030,-94.75,39.75,"mxg",1477,470,479.293293741066
1031,-94.25,39.75,"mxg",1477,470,555.438431343995
1032,-93.75,39.75,"mxg",1477,470,477.898645724636
1033,-93.25,39.75,"mxg",1477,470,441.904063704191
1034,-92.75,39.75,"mxg",1477,470,485.974084133282
1035,-92.25,39.75,"mxg",1477,470,535.371290967334
1036,-91.75,39.75,"mxg",1477,470,451.528099898249
1037,-91.25,39.75,"mxg",1477,470,430.997040320653
1038,-90.75,39.75,"mxg",1477,470,447.721844556741
1039,-89.75,39.75,"mxg",1477,470,407.736224558321
1040,-89.25,39.75,"mxg",1477,470,439.684770585038
1041,-88.75,39.75,"mxg",1477,470,322.558770174743
1042,-88.25,39.75,"mxg",1477,470,378.5876864444
1043,-87.75,39.75,"mxg",1477,470,396.198097582441
1044,-85.75,39.75,"mxg",1477,470,392.392246428411
1045,-85.25,39.75,"mxg",1477,470,382.649603632046
1046,-84.25,39.75,"mxg",1477,470,354.215322839678
1047,-83.75,39.75,"mxg",1477,470,353.967109857593
1048,-83.25,39.75,"mxg",1477,470,373.009291662718
1049,-82.75,39.75,"mxg",1477,470,371.251246220112
1050,-82.25,39.75,"mxg",1477,470,370.968984281149
1051,-81.75,39.75,"mxg",1477,470,393.768461158324
1052,-81.25,39.75,"mxg",1477,470,425.206316699041
1053,-80.75,39.75,"mxg",1477,470,436.724060838693
1054,-80.25,39.75,"mxg",1477,470,421.067991342861
1055,-104.25,40.25,"mxg",1477,470,431.611366576748
1056,-103.75,40.25,"mxg",1477,470,413.908086977899
1057,-103.25,40.25,"mxg",1477,470,411.344423451927
1058,-102.75,40.25,"mxg",1477,470,419.833129129373
1059,-102.25,40.25,"mxg",1477,470,403.172041847836
1060,-101.75,40.25,"mxg",1477,470,413.402475240175
1061,-101.25,40.25,"mxg",1477,470,414.822295755614
1062,-100.75,40.25,"mxg",1477,470,419.033013309003
1063,-100.25,40.25,"mxg",1477,470,437.410704931477
1064,-99.75,40.25,"mxg",1477,470,460.222564222291
1065,-99.25,40.25,"mxg",1477,470,476.862408155779
1066,-98.75,40.25,"mxg",1477,470,499.070781371556
1067,-98.25,40.25,"mxg",1477,470,517.578854678432
1068,-97.75,40.25,"mxg",1477,470,505.947811739752
1069,-97.25,40.25,"mxg",1477,470,437.205465265084
1070,-96.75,40.25,"mxg",1477,470,522.650003065122
1071,-96.25,40.25,"mxg",1477,470,538.183080764487
1072,-95.75,40.25,"mxg",1477,470,498.010072734207
1073,-95.25,40.25,"mxg",1477,470,514.456494969781
1074,-94.75,40.25,"mxg",1477,470,560.173107049428
1075,-94.25,40.25,"mxg",1477,470,554.113214792218
1076,-93.75,40.25,"mxg",1477,470,559.988892667927
1077,-93.25,40.25,"mxg",1477,470,526.723787219613
1078,-92.75,40.25,"mxg",1477,470,568.265225451323
1079,-92.25,40.25,"mxg",1477,470,495.001498691738
1080,-91.75,40.25,"mxg",1477,470,418.461082261987
1081,-91.25,40.25,"mxg",1477,470,434.093404265353
1082,-90.75,40.25,"mxg",1477,470,411.448204738088
1083,-90.25,40.25,"mxg",1477,470,384.698789821618
1084,-89.75,40.25,"mxg",1477,470,364.696222586092
1085,-89.25,40.25,"mxg",1477,470,360.184668584843
1086,-88.75,40.25,"mxg",1477,470,370.732074681087
1087,-88.25,40.25,"mxg",1477,470,386.495898525114
1088,-87.75,40.25,"mxg",1477,470,399.278475859202
1089,-87.25,40.25,"mxg",1477,470,398.927393323276
1090,-86.75,40.25,"mxg",1477,470,351.642159349649
1091,-86.25,40.25,"mxg",1477,470,347.611278838944
1092,-85.75,40.25,"mxg",1477,470,346.961545316619
1093,-85.25,40.25,"mxg",1477,470,335.085444275956
1094,-84.75,40.25,"mxg",1477,470,319.521296698367
1095,-84.25,40.25,"mxg",1477,470,383.992025858141
1096,-83.75,40.25,"mxg",1477,470,394.395273852919
1097,-83.25,40.25,"mxg",1477,470,406.224313829094
1098,-82.75,40.25,"mxg",1477,470,392.349447813584
1099,-82.25,40.25,"mxg",1477,470,386.684558183362
1100,-81.75,40.25,"mxg",1477,470,395.97194035002
1101,-81.25,40.25,"mxg",1477,470,438.643692088488
1102,-80.75,40.25,"mxg",1477,470,454.689241477812
1103,-80.25,40.25,"mxg",1477,470,438.154476042371
1104,-104.25,40.75,"mxg",1477,470,416.840919466689
1105,-103.75,40.75,"mxg",1477,470,395.202084111981
1106,-103.25,40.75,"mxg",1477,470,411.755271082977
1107,-102.75,40.75,"mxg",1477,470,405.564634301583
1108,-102.25,40.75,"mxg",1477,470,407.499514877214
1109,-101.75,40.75,"mxg",1477,470,411.732803696766
1110,-101.25,40.75,"mxg",1477,470,421.401113301748
1111,-100.75,40.75,"mxg",1477,470,446.893335199333
1112,-100.25,40.75,"mxg",1477,470,455.099862907315
1113,-99.75,40.75,"mxg",1477,470,465.583238608204
1114,-99.25,40.75,"mxg",1477,470,490.055003947695
1115,-98.75,40.75,"mxg",1477,470,502.905334860639
1116,-98.25,40.75,"mxg",1477,470,507.543896116491
1117,-97.75,40.75,"mxg",1477,470,497.151109877741
1118,-97.25,40.75,"mxg",1477,470,484.608781510964
1119,-96.75,40.75,"mxg",1477,470,537.432528357487
1120,-96.25,40.75,"mxg",1477,470,554.937945321435
1121,-95.75,40.75,"mxg",1477,470,566.810526711633
1122,-95.25,40.75,"mxg",1477,470,579.009000101592
1123,-94.75,40.75,"mxg",1477,470,591.826622486929
1124,-94.25,40.75,"mxg",1477,470,560.657589269802
1125,-93.75,40.75,"mxg",1477,470,568.878798949532
1126,-93.25,40.75,"mxg",1477,470,580.184212578461
1127,-92.75,40.75,"mxg",1477,470,545.067930394551
1128,-92.25,40.75,"mxg",1477,470,552.047194130719
1129,-91.75,40.75,"mxg",1477,470,513.115346171893
1130,-91.25,40.75,"mxg",1477,470,494.420945079066
1131,-90.75,40.75,"mxg",1477,470,446.346453416743
1132,-90.25,40.75,"mxg",1477,470,417.075287549291
1133,-89.75,40.75,"mxg",1477,470,337.022979873465
1134,-89.25,40.75,"mxg",1477,470,358.227726293844
1135,-88.75,40.75,"mxg",1477,470,356.30489738856
1136,-88.25,40.75,"mxg",1477,470,351.327697543951
1137,-87.75,40.75,"mxg",1477,470,432.982775595556
1138,-87.25,40.75,"mxg",1477,470,437.536565219401
1139,-86.75,40.75,"mxg",1477,470,449.861967346398
1140,-82.25,40.75,"mxg",1477,470,397.453042574009
1141,-81.75,40.75,"mxg",1477,470,399.893847703235
1142,-80.25,40.75,"mxg",1477,470,447.444161467603
1143,-104.25,41.25,"mxg",1477,470,402.066054865718
1144,-103.75,41.25,"mxg",1477,470,396.146731806453
1145,-103.25,41.25,"mxg",1477,470,399.826413008384
1146,-102.75,41.25,"mxg",1477,470,413.301157788606
1147,-102.25,41.25,"mxg",1477,470,425.803037063546
1148,-101.75,41.25,"mxg",1477,470,430.508439417114
1149,-101.25,41.25,"mxg",1477,470,445.836193208583
1150,-100.75,41.25,"mxg",1477,470,470.462977817515
1151,-100.25,41.25,"mxg",1477,470,483.249665757816
1152,-99.75,41.25,"mxg",1477,470,498.497773173847
1153,-99.25,41.25,"mxg",1477,470,502.865310745081
1154,-98.75,41.25,"mxg",1477,470,515.718045639107
1155,-98.25,41.25,"mxg",1477,470,516.796636019135
1156,-97.75,41.25,"mxg",1477,470,515.700219699182
1157,-97.25,41.25,"mxg",1477,470,476.374151751515
1158,-96.75,41.25,"mxg",1477,470,529.799909493886
1159,-96.25,41.25,"mxg",1477,470,543.594513666583
1160,-95.75,41.25,"mxg",1477,470,565.602132803066
1161,-95.25,41.25,"mxg",1477,470,602.889390524477
1162,-94.75,41.25,"mxg",1477,470,610.145003196143
1163,-94.25,41.25,"mxg",1477,470,612.057034372352
1164,-93.75,41.25,"mxg",1477,470,625.193054078147
1165,-93.25,41.25,"mxg",1477,470,560.849595217966
1166,-92.75,41.25,"mxg",1477,470,604.791225813795
1167,-92.25,41.25,"mxg",1477,470,587.277094468474
1168,-91.75,41.25,"mxg",1477,470,546.84570452245
1169,-91.25,41.25,"mxg",1477,470,539.281772716437
1170,-90.75,41.25,"mxg",1477,470,497.114068667695
1171,-90.25,41.25,"mxg",1477,470,436.995723201137
1172,-89.75,41.25,"mxg",1477,470,418.514797296841
1173,-89.25,41.25,"mxg",1477,470,338.012254038156
1174,-88.75,41.25,"mxg",1477,470,374.631557289453
1175,-88.25,41.25,"mxg",1477,470,371.291664923192
1176,-87.75,41.25,"mxg",1477,470,416.916552282171
1177,-85.25,41.25,"mxg",1477,470,441.978445908393
1178,-84.75,41.25,"mxg",1477,470,358.860405888612
1179,-84.25,41.25,"mxg",1477,470,354.501922570344
1180,-83.75,41.25,"mxg",1477,470,439.418077984476
1181,-104.25,41.75,"mxg",1477,470,416.957553905901
1182,-103.75,41.75,"mxg",1477,470,413.376637237146
1183,-103.25,41.75,"mxg",1477,470,417.909965459257
1184,-102.75,41.75,"mxg",1477,470,421.710731520317
1185,-102.25,41.75,"mxg",1477,470,431.994158910704
1186,-101.75,41.75,"mxg",1477,470,453.114072780591
1187,-101.25,41.75,"mxg",1477,470,463.244078617543
1188,-100.75,41.75,"mxg",1477,470,483.910329862032
1189,-100.25,41.75,"mxg",1477,470,505.703002805007
1190,-99.75,41.75,"mxg",1477,470,516.452131012746
1191,-99.25,41.75,"mxg",1477,470,517.415592006291
1192,-98.75,41.75,"mxg",1477,470,529.663790480889
1193,-98.25,41.75,"mxg",1477,470,528.595290542667
1194,-97.75,41.75,"mxg",1477,470,522.944691949058
1195,-97.25,41.75,"mxg",1477,470,539.416989548714
1196,-96.75,41.75,"mxg",1477,470,549.717257787219
1197,-96.25,41.75,"mxg",1477,470,553.443531352561
1198,-95.75,41.75,"mxg",1477,470,572.339513576124
1199,-95.25,41.75,"mxg",1477,470,600.04205121519
1200,-94.75,41.75,"mxg",1477,470,619.793192158919
1201,-94.25,41.75,"mxg",1477,470,628.19924860727
1202,-93.75,41.75,"mxg",1477,470,647.59402319626
1203,-93.25,41.75,"mxg",1477,470,622.739239508199
1204,-92.75,41.75,"mxg",1477,470,611.645999192377
1205,-92.25,41.75,"mxg",1477,470,609.146260471083
1206,-91.75,41.75,"mxg",1477,470,572.268598160008
1207,-91.25,41.75,"mxg",1477,470,517.099284988362
1208,-90.75,41.75,"mxg",1477,470,543.143384260125
1209,-90.25,41.75,"mxg",1477,470,505.378429290511
1210,-89.75,41.75,"mxg",1477,470,477.172305801359
1211,-89.25,41.75,"mxg",1477,470,424.10852160753
1212,-88.75,41.75,"mxg",1477,470,475.575638672744
1213,-88.25,41.75,"mxg",1477,470,499.990071284585
1214,-87.75,41.75,"mxg",1477,470,510.186417769524
1215,-85.75,41.75,"mxg",1477,470,385.765716122754
1216,-85.25,41.75,"mxg",1477,470,375.716251570499
1217,-84.75,41.75,"mxg",1477,470,352.468521687319
1218,-84.25,41.75,"mxg",1477,470,351.875313065306
1219,-83.75,41.75,"mxg",1477,470,366.011500349734
1220,-81.25,41.75,"mxg",1477,470,437.516325672856
1221,-80.75,41.75,"mxg",1477,470,467.822162938975
1222,-104.25,42.25,"mxg",1477,470,429.664076873101
1223,-103.75,42.25,"mxg",1477,470,425.077276568802
1224,-103.25,42.25,"mxg",1477,470,438.981431284687
1225,-102.75,42.25,"mxg",1477,470,439.752825271338
1226,-102.25,42.25,"mxg",1477,470,450.103010983003
1227,-101.75,42.25,"mxg",1477,470,462.999449090625
1228,-101.25,42.25,"mxg",1477,470,475.225976507791
1229,-100.75,42.25,"mxg",1477,470,494.637431319337
1230,-100.25,42.25,"mxg",1477,470,513.941267296788
1231,-99.75,42.25,"mxg",1477,470,526.694936305343
1232,-99.25,42.25,"mxg",1477,470,527.120226859581
1233,-98.75,42.25,"mxg",1477,470,539.460160783259
1234,-98.25,42.25,"mxg",1477,470,561.564010613016
1235,-97.75,42.25,"mxg",1477,470,568.329989654245
1236,-97.25,42.25,"mxg",1477,470,560.097007686738
1237,-96.75,42.25,"mxg",1477,470,573.302381938556
1238,-96.25,42.25,"mxg",1477,470,580.398104281165
1239,-95.75,42.25,"mxg",1477,470,600.35889136442
1240,-95.25,42.25,"mxg",1477,470,601.062652396969
1241,-94.75,42.25,"mxg",1477,470,623.899919281946
1242,-94.25,42.25,"mxg",1477,470,647.212808379903
1243,-93.75,42.25,"mxg",1477,470,644.82785508543
1244,-93.25,42.25,"mxg",1477,470,631.130349892774
1245,-92.75,42.25,"mxg",1477,470,624.420781090856
1246,-92.25,42.25,"mxg",1477,470,621.032241868146
1247,-91.75,42.25,"mxg",1477,470,604.107728696661
1248,-91.25,42.25,"mxg",1477,470,605.748344337917
1249,-90.75,42.25,"mxg",1477,470,522.393960358051
1250,-90.25,42.25,"mxg",1477,470,496.456743592396
1251,-89.75,42.25,"mxg",1477,470,477.180003776797
1252,-89.25,42.25,"mxg",1477,470,471.00633503783
1253,-88.75,42.25,"mxg",1477,470,531.564878238685
1254,-88.25,42.25,"mxg",1477,470,561.224593478022
1255,-87.75,42.25,"mxg",1477,470,542.656023968244
1256,-86.25,42.25,"mxg",1477,470,444.375076392666
1257,-85.75,42.25,"mxg",1477,470,412.403567285859
1258,-85.25,42.25,"mxg",1477,470,383.150962455227
1259,-84.75,42.25,"mxg",1477,470,396.10494871327
1260,-84.25,42.25,"mxg",1477,470,397.452070873114
1261,-83.75,42.25,"mxg",1477,470,430.761444829695
1262,-81.25,42.25,"mxg",1477,470,456.835718622657
1263,-80.75,42.25,"mxg",1477,470,442.320231614052
1264,-80.25,42.25,"mxg",1477,470,444.289749307733
1265,-104.25,42.75,"mxg",1477,470,404.272542670369
1266,-103.75,42.75,"mxg",1477,470,430.639510860667
1267,-103.25,42.75,"mxg",1477,470,446.502261939459
1268,-102.75,42.75,"mxg",1477,470,443.310671696207
1269,-102.25,42.75,"mxg",1477,470,456.940579892602
1270,-101.75,42.75,"mxg",1477,470,467.950182845467
1271,-101.25,42.75,"mxg",1477,470,477.517501722381
1272,-100.75,42.75,"mxg",1477,470,501.68836017861
1273,-100.25,42.75,"mxg",1477,470,520.765051484108
1274,-99.75,42.75,"mxg",1477,470,535.756748983986
1275,-99.25,42.75,"mxg",1477,470,549.584608024199
1276,-98.75,42.75,"mxg",1477,470,566.735280154069
1277,-98.25,42.75,"mxg",1477,470,586.256690589187
1278,-97.75,42.75,"mxg",1477,470,603.624854820082
1279,-97.25,42.75,"mxg",1477,470,595.058936467845
1280,-96.75,42.75,"mxg",1477,470,593.644993875991
1281,-96.25,42.75,"mxg",1477,470,581.714167851722
1282,-95.75,42.75,"mxg",1477,470,578.714125511266
1283,-95.25,42.75,"mxg",1477,470,595.309567239427
1284,-94.75,42.75,"mxg",1477,470,597.549914204981
1285,-94.25,42.75,"mxg",1477,470,623.995601660106
1286,-93.75,42.75,"mxg",1477,470,623.349793341476
1287,-93.25,42.75,"mxg",1477,470,618.585490812315
1288,-92.75,42.75,"mxg",1477,470,599.3076454767
1289,-92.25,42.75,"mxg",1477,470,612.227253910969
1290,-91.75,42.75,"mxg",1477,470,622.668796041049
1291,-91.25,42.75,"mxg",1477,470,607.356729037885
1292,-90.75,42.75,"mxg",1477,470,567.091235413449
1293,-90.25,42.75,"mxg",1477,470,550.179907419486
1294,-89.75,42.75,"mxg",1477,470,503.173759635421
1295,-89.25,42.75,"mxg",1477,470,512.96486613946
1296,-88.75,42.75,"mxg",1477,470,585.220380591403
1297,-88.25,42.75,"mxg",1477,470,563.117378058145
1298,-87.75,42.75,"mxg",1477,470,551.910806593718
1299,-86.25,42.75,"mxg",1477,470,464.199147560401
1300,-85.75,42.75,"mxg",1477,470,447.082329699304
1301,-85.25,42.75,"mxg",1477,470,429.937567735557
1302,-84.75,42.75,"mxg",1477,470,454.301661763886
1303,-84.25,42.75,"mxg",1477,470,460.864844634198
1304,-83.75,42.75,"mxg",1477,470,534.372131413198
1305,-83.25,42.75,"mxg",1477,470,516.003997119144
1306,-82.75,42.75,"mxg",1477,470,523.790906642098
1307,-81.75,42.75,"mxg",1477,470,511.397517277743
1308,-81.25,42.75,"mxg",1477,470,482.457323563867
1309,-80.75,42.75,"mxg",1477,470,468.471163003618
1310,-80.25,42.75,"mxg",1477,470,469.966739312498
1311,-104.25,43.25,"mxg",1477,470,423.470392022282
1312,-103.75,43.25,"mxg",1477,470,439.504074237077
1313,-103.25,43.25,"mxg",1477,470,451.54926950112
1314,-102.75,43.25,"mxg",1477,470,451.007321619894
1315,-102.25,43.25,"mxg",1477,470,458.237895485247
1316,-101.75,43.25,"mxg",1477,470,462.037072471925
1317,-101.25,43.25,"mxg",1477,470,445.299054630334
1318,-100.75,43.25,"mxg",1477,470,473.439184980001
1319,-100.25,43.25,"mxg",1477,470,482.721236457583
1320,-99.75,43.25,"mxg",1477,470,551.69692803314
1321,-99.25,43.25,"mxg",1477,470,575.49558311468
1322,-98.75,43.25,"mxg",1477,470,596.184752664412
1323,-98.25,43.25,"mxg",1477,470,589.010199887445
1324,-97.75,43.25,"mxg",1477,470,596.428902550833
1325,-97.25,43.25,"mxg",1477,470,605.566579019884
1326,-96.75,43.25,"mxg",1477,470,603.400311032252
1327,-96.25,43.25,"mxg",1477,470,599.132036382216
1328,-95.75,43.25,"mxg",1477,470,588.874984352849
1329,-95.25,43.25,"mxg",1477,470,588.114780470962
1330,-94.75,43.25,"mxg",1477,470,601.473302963539
1331,-94.25,43.25,"mxg",1477,470,622.89864661661
1332,-93.75,43.25,"mxg",1477,470,625.473177301203
1333,-93.25,43.25,"mxg",1477,470,633.846351110144
1334,-92.75,43.25,"mxg",1477,470,636.098946751004
1335,-92.25,43.25,"mxg",1477,470,622.304453612101
1336,-91.75,43.25,"mxg",1477,470,633.020270477049
1337,-91.25,43.25,"mxg",1477,470,644.727586670197
1338,-90.75,43.25,"mxg",1477,470,589.716362337582
1339,-90.25,43.25,"mxg",1477,470,564.646250302438
1340,-89.75,43.25,"mxg",1477,470,547.989802337252
1341,-89.25,43.25,"mxg",1477,470,563.116397784208
1342,-88.75,43.25,"mxg",1477,470,597.118560263349
1343,-88.25,43.25,"mxg",1477,470,571.722305670846
1344,-86.25,43.25,"mxg",1477,470,476.413476614165
1345,-85.75,43.25,"mxg",1477,470,538.630800058832
1346,-85.25,43.25,"mxg",1477,470,484.52587731625
1347,-84.75,43.25,"mxg",1477,470,546.414175909129
1348,-84.25,43.25,"mxg",1477,470,545.124016950198
1349,-83.75,43.25,"mxg",1477,470,555.502010991404
1350,-83.25,43.25,"mxg",1477,470,561.159047935449
1351,-82.75,43.25,"mxg",1477,470,552.090871814406
1352,-81.75,43.25,"mxg",1477,470,537.622453573829
1353,-81.25,43.25,"mxg",1477,470,501.068338647608
1354,-80.75,43.25,"mxg",1477,470,497.442033713669
1355,-80.25,43.25,"mxg",1477,470,521.463036402871
1356,-104.25,43.75,"mxg",1477,470,407.474986038753
1357,-103.75,43.75,"mxg",1477,470,435.035495521501
1358,-103.25,43.75,"mxg",1477,470,450.110663389787
1359,-102.75,43.75,"mxg",1477,470,447.580393692399
1360,-102.25,43.75,"mxg",1477,470,438.726919299792
1361,-101.75,43.75,"mxg",1477,470,429.077726927761
1362,-101.25,43.75,"mxg",1477,470,454.321026871214
1363,-100.75,43.75,"mxg",1477,470,484.134627291351
1364,-100.25,43.75,"mxg",1477,470,493.804614951834
1365,-99.75,43.75,"mxg",1477,470,503.125425074715
1366,-99.25,43.75,"mxg",1477,470,514.520636036643
1367,-98.75,43.75,"mxg",1477,470,508.497532634763
1368,-98.25,43.75,"mxg",1477,470,600.380658371923
1369,-97.75,43.75,"mxg",1477,470,607.75842511293
1370,-97.25,43.75,"mxg",1477,470,632.446892714128
1371,-96.75,43.75,"mxg",1477,470,645.681267658481
1372,-96.25,43.75,"mxg",1477,470,606.90651816735
1373,-95.75,43.75,"mxg",1477,470,599.378599821124
1374,-95.25,43.75,"mxg",1477,470,593.233619342092
1375,-94.75,43.75,"mxg",1477,470,627.025923002046
1376,-94.25,43.75,"mxg",1477,470,645.435436193366
1377,-93.75,43.75,"mxg",1477,470,630.283134442521
1378,-93.25,43.75,"mxg",1477,470,652.454035146657
1379,-92.75,43.75,"mxg",1477,470,658.805552116712
1380,-92.25,43.75,"mxg",1477,470,638.293217819068
1381,-91.75,43.75,"mxg",1477,470,629.979234479833
1382,-91.25,43.75,"mxg",1477,470,657.450271352194
1383,-90.75,43.75,"mxg",1477,470,636.944575648289
1384,-90.25,43.75,"mxg",1477,470,615.582162917766
1385,-89.75,43.75,"mxg",1477,470,599.784195350017
1386,-89.25,43.75,"mxg",1477,470,587.727547762217
1387,-88.75,43.75,"mxg",1477,470,593.456563805928
1388,-88.25,43.75,"mxg",1477,470,599.764170202776
1389,-87.75,43.75,"mxg",1477,470,575.134016609984
1390,-86.25,43.75,"mxg",1477,470,588.140598297585
1391,-85.75,43.75,"mxg",1477,470,527.374836544186
1392,-85.25,43.75,"mxg",1477,470,586.501247649547
1393,-84.75,43.75,"mxg",1477,470,567.615633719135
1394,-84.25,43.75,"mxg",1477,470,565.646557114203
1395,-83.75,43.75,"mxg",1477,470,586.646548548968
1396,-83.25,43.75,"mxg",1477,470,585.017745894867
1397,-82.75,43.75,"mxg",1477,470,545.777114182769
1398,-82.25,43.75,"mxg",1477,470,570.969943587959
1399,-81.75,43.75,"mxg",1477,470,563.64148877142
1400,-81.25,43.75,"mxg",1477,470,507.045304799103
1401,-80.75,43.75,"mxg",1477,470,526.669621465378
1402,-80.25,43.75,"mxg",1477,470,528.860240025213
1403,-104.25,44.25,"mxg",1477,470,381.719100047878
1404,-103.75,44.25,"mxg",1477,470,420.359787214082
1405,-103.25,44.25,"mxg",1477,470,435.159815640645
1406,-102.75,44.25,"mxg",1477,470,438.220100068676
1407,-102.25,44.25,"mxg",1477,470,434.61820631288
1408,-101.75,44.25,"mxg",1477,470,438.415403322317
1409,-101.25,44.25,"mxg",1477,470,476.924376764335
1410,-100.75,44.25,"mxg",1477,470,504.147958247609
1411,-100.25,44.25,"mxg",1477,470,519.582315461535
1412,-99.75,44.25,"mxg",1477,470,524.048132473836
1413,-99.25,44.25,"mxg",1477,470,533.879291741701
1414,-98.75,44.25,"mxg",1477,470,537.811980348546
1415,-98.25,44.25,"mxg",1477,470,533.648207396735
1416,-97.75,44.25,"mxg",1477,470,532.353875829023
1417,-97.25,44.25,"mxg",1477,470,623.668690308114
1418,-96.75,44.25,"mxg",1477,470,650.345544782467
1419,-96.25,44.25,"mxg",1477,470,664.18539678154
1420,-95.75,44.25,"mxg",1477,470,658.254547117278
1421,-95.25,44.25,"mxg",1477,470,654.791009963723
1422,-94.75,44.25,"mxg",1477,470,676.866217188071
1423,-94.25,44.25,"mxg",1477,470,677.120762969949
1424,-93.75,44.25,"mxg",1477,470,674.6600063761
1425,-93.25,44.25,"mxg",1477,470,664.545453533763
1426,-92.75,44.25,"mxg",1477,470,655.681239787489
1427,-92.25,44.25,"mxg",1477,470,649.44678885641
1428,-91.75,44.25,"mxg",1477,470,663.586142238637
1429,-91.25,44.25,"mxg",1477,470,676.338275972987
1430,-90.75,44.25,"mxg",1477,470,668.375579540385
1431,-90.25,44.25,"mxg",1477,470,661.334526872146
1432,-89.75,44.25,"mxg",1477,470,621.301834459446
1433,-89.25,44.25,"mxg",1477,470,629.666679889197
1434,-88.75,44.25,"mxg",1477,470,622.413690809539
1435,-88.25,44.25,"mxg",1477,470,643.143745625624
1436,-87.75,44.25,"mxg",1477,470,642.606419394258
1437,-86.25,44.25,"mxg",1477,470,645.694817904849
1438,-85.75,44.25,"mxg",1477,470,640.932924835943
1439,-85.25,44.25,"mxg",1477,470,610.756371317289
1440,-84.75,44.25,"mxg",1477,470,573.213344838237
1441,-84.25,44.25,"mxg",1477,470,533.098902699538
1442,-83.75,44.25,"mxg",1477,470,640.259111711464
1443,-83.25,44.25,"mxg",1477,470,622.834308593912
1444,-82.75,44.25,"mxg",1477,470,594.712534650083
1445,-82.25,44.25,"mxg",1477,470,590.887482822464
1446,-104.25,44.75,"mxg",1477,470,418.949365446344
1447,-103.75,44.75,"mxg",1477,470,427.12102815666
1448,-103.25,44.75,"mxg",1477,470,421.975504658418
1449,-102.75,44.75,"mxg",1477,470,440.165262867231
1450,-102.25,44.75,"mxg",1477,470,447.690549964085
1451,-101.75,44.75,"mxg",1477,470,462.13449133141
1452,-101.25,44.75,"mxg",1477,470,494.538185757818
1453,-100.75,44.75,"mxg",1477,470,511.378832536284
1454,-100.25,44.75,"mxg",1477,470,529.083808029536
1455,-99.75,44.75,"mxg",1477,470,528.346479481006
1456,-99.25,44.75,"mxg",1477,470,549.680889310315
1457,-98.75,44.75,"mxg",1477,470,558.563521517732
1458,-98.25,44.75,"mxg",1477,470,644.144242486742
1459,-97.75,44.75,"mxg",1477,470,659.962166363373
1460,-97.25,44.75,"mxg",1477,470,668.37013274229
1461,-96.75,44.75,"mxg",1477,470,654.877197247464
1462,-96.25,44.75,"mxg",1477,470,687.585156603716
1463,-95.75,44.75,"mxg",1477,470,696.219933346321
1464,-95.25,44.75,"mxg",1477,470,689.009208084026
1465,-94.75,44.75,"mxg",1477,470,692.01274885796
1466,-94.25,44.75,"mxg",1477,470,667.98660859908
1467,-93.75,44.75,"mxg",1477,470,682.762309653132
1468,-93.25,44.75,"mxg",1477,470,703.554569887463
1469,-92.75,44.75,"mxg",1477,470,680.249045002682
1470,-92.25,44.75,"mxg",1477,470,698.299017968966
1471,-91.75,44.75,"mxg",1477,470,723.878350873594
1472,-91.25,44.75,"mxg",1477,470,724.347171405796
1473,-90.75,44.75,"mxg",1477,470,722.005920250667
1474,-90.25,44.75,"mxg",1477,470,715.982519763988
1475,-89.75,44.75,"mxg",1477,470,644.309961409541
1476,-89.25,44.75,"mxg",1477,470,657.828522732249
1477,-88.75,44.75,"mxg",1477,470,654.151041115343
1478,-88.25,44.75,"mxg",1477,470,668.933507100421
1479,-87.75,44.75,"mxg",1477,470,625.958501644607
1480,-86.75,44.75,"mxg",1477,470,668.594276003772
1481,-86.25,44.75,"mxg",1477,470,661.248153397348
1482,-85.75,44.75,"mxg",1477,470,649.874538050877
1483,-85.25,44.75,"mxg",1477,470,604.282165289096
1484,-84.75,44.75,"mxg",1477,470,632.777816441609
1485,-84.25,44.75,"mxg",1477,470,626.746411721164
1486,-83.75,44.75,"mxg",1477,470,633.927605327801
1487,-83.25,44.75,"mxg",1477,470,631.714496753179
1488,-81.25,44.75,"mxg",1477,470,604.378737954248
1489,-80.75,44.75,"mxg",1477,470,607.927331545099
1490,-80.25,44.75,"mxg",1477,470,607.334898418594
1491,-104.25,45.25,"mxg",1477,470,417.775661135092
1492,-103.75,45.25,"mxg",1477,470,453.561230999883
1493,-103.25,45.25,"mxg",1477,470,470.844660997158
1494,-102.75,45.25,"mxg",1477,470,491.555494243745
1495,-102.25,45.25,"mxg",1477,470,472.835472358856
1496,-101.75,45.25,"mxg",1477,470,480.908077270258
1497,-101.25,45.25,"mxg",1477,470,493.604115713621
1498,-100.75,45.25,"mxg",1477,470,497.855072709266
1499,-100.25,45.25,"mxg",1477,470,532.353127187584
1500,-99.75,45.25,"mxg",1477,470,622.341116841882
1501,-99.25,45.25,"mxg",1477,470,654.432097413868
1502,-98.75,45.25,"mxg",1477,470,664.877398987068
1503,-98.25,45.25,"mxg",1477,470,669.298719285114
1504,-97.75,45.25,"mxg",1477,470,709.517375526135
1505,-97.25,45.25,"mxg",1477,470,701.255457307911
