# Deepak Jaiswal, David LeBauer, Dan Wang, Tim Wertin, and Steve Long, in prep. Please do not reuse prior to publication without consent of authors
"lat","lon","yield"
43.84,-108.82,7.19
44.13,-108.83,7.47
44.42,-108.84,5.9
44.71,-108.85,10.56
45,-108.86,7.35
45.29,-108.87,7.46
45.58,-108.88,8.67
45.87,-108.89,6.67
46.17,-108.9,4.78
46.46,-108.91,5.9
46.75,-108.92,11.61
47.04,-108.93,8.12
47.33,-108.94,8.21
47.62,-108.95,6.54
47.91,-108.96,4.61
48.21,-108.98,5.41
48.5,-108.99,5.92
48.79,-109,6.74
31.86,-108.15,1.82
32.14,-108.16,0.54
32.42,-108.16,0.98
32.7,-108.17,1.42
32.98,-108.17,7.75
33.26,-108.18,3.58
33.54,-108.18,2.75
33.82,-108.19,4.81
34.1,-108.2,5.04
34.38,-108.2,8.13
34.67,-108.21,5.58
34.95,-108.21,3.09
35.23,-108.22,10.34
35.52,-108.22,3.67
35.8,-108.23,5.24
36.08,-108.23,4.26
36.37,-108.24,7.29
36.65,-108.25,7.41
36.94,-108.25,2.19
37.22,-108.26,11.17
37.51,-108.26,8.7
37.79,-108.27,10.76
38.08,-108.28,9.67
38.36,-108.28,11.52
38.65,-108.29,8
38.94,-108.3,9.42
39.22,-108.3,8.58
39.51,-108.31,12.2
39.8,-108.31,10.74
40.09,-108.32,9.04
40.37,-108.33,11.09
40.66,-108.33,10.98
40.95,-108.34,7.16
41.24,-108.35,9.13
41.53,-108.36,7.85
41.82,-108.36,7.93
42.11,-108.37,11.35
42.4,-108.38,9.15
42.69,-108.38,9.19
42.98,-108.39,7.39
43.27,-108.4,7.82
43.56,-108.41,5.52
43.85,-108.41,6.5
44.14,-108.42,6.02
44.43,-108.43,8.4
44.72,-108.44,5.47
45.01,-108.44,8.39
45.3,-108.45,8.51
45.59,-108.46,9.88
45.88,-108.47,4.74
46.17,-108.48,4.36
46.46,-108.49,3.23
46.75,-108.49,9.4
47.05,-108.5,6.85
47.34,-108.51,6.33
47.63,-108.52,3.65
47.92,-108.53,8.88
48.21,-108.54,6.75
48.5,-108.55,6.16
48.8,-108.56,5.47
31.86,-107.82,0.62
32.14,-107.83,0.29
32.42,-107.83,1.43
32.7,-107.84,3.4
32.98,-107.84,4.35
33.26,-107.84,6.05
33.54,-107.85,5.81
33.83,-107.85,4.73
34.11,-107.85,4.8
34.39,-107.86,5.02
34.67,-107.86,3.59
34.95,-107.87,3.39
35.24,-107.87,3.3
35.52,-107.87,4.02
35.8,-107.88,4.98
36.09,-107.88,6.56
36.37,-107.89,7.07
36.66,-107.89,2.02
36.94,-107.9,4.66
37.23,-107.9,5.72
37.51,-107.9,9.45
37.8,-107.91,7.79
38.08,-107.91,8.53
38.37,-107.92,7.49
38.66,-107.92,2.93
38.94,-107.93,10.88
39.23,-107.93,11.84
39.52,-107.94,10.32
39.8,-107.94,9.2
40.09,-107.95,9.33
40.38,-107.95,10.9
40.67,-107.95,11.47
40.96,-107.96,11
41.24,-107.96,8.09
41.53,-107.97,11.36
41.82,-107.97,10.19
42.11,-107.98,10.54
42.4,-107.98,10.67
42.69,-107.99,9.74
42.98,-108,7.55
43.27,-108,8.3
43.56,-108.01,9.79
43.85,-108.01,5.96
44.14,-108.02,6.37
44.43,-108.02,6.05
44.72,-108.03,9.36
45.01,-108.03,8.76
45.3,-108.04,8.56
45.59,-108.05,5.33
45.89,-108.05,4.23
46.18,-108.06,4.57
46.47,-108.06,3.33
46.76,-108.07,4.51
47.05,-108.08,4.3
47.34,-108.08,3.75
47.63,-108.09,3.06
47.93,-108.09,6.19
48.22,-108.1,6.07
48.51,-108.11,5.19
48.8,-108.11,5.72
31.87,-107.5,1.33
32.15,-107.5,0.7
32.43,-107.5,0.28
32.7,-107.5,0.41
32.99,-107.51,3.15
33.27,-107.51,2.74
33.55,-107.51,5.21
33.83,-107.51,5.5
34.11,-107.51,3.13
34.39,-107.52,4.03
34.67,-107.52,3.16
34.96,-107.52,2.26
35.24,-107.52,4.23
35.52,-107.53,3.43
35.81,-107.53,5.8
36.09,-107.53,10.76
36.37,-107.53,6.81
36.66,-107.54,6.18
36.94,-107.54,7.72
37.23,-107.54,10.93
37.51,-107.54,9.24
37.8,-107.55,5.62
38.09,-107.55,7.78
38.37,-107.55,9.52
38.66,-107.56,10.08
38.94,-107.56,12.05
39.23,-107.56,11.41
39.52,-107.56,9.14
39.81,-107.57,11.83
40.09,-107.57,10.88
40.38,-107.57,10.71
40.67,-107.57,11.28
40.96,-107.58,12.04
41.25,-107.58,9.52
41.54,-107.58,10.84
41.83,-107.59,10.39
42.11,-107.59,10.49
42.4,-107.59,9.62
42.69,-107.6,8.96
42.98,-107.6,11.29
43.27,-107.6,8.62
43.56,-107.61,9.2
43.85,-107.61,10.55
44.14,-107.61,8.77
44.43,-107.62,10.1
44.72,-107.62,9.75
45.02,-107.62,8.88
45.31,-107.63,6.45
45.6,-107.63,5.38
45.89,-107.63,6.58
46.18,-107.64,4.54
46.47,-107.64,4.38
46.76,-107.64,4.82
47.05,-107.65,5.61
47.35,-107.65,4.29
47.64,-107.65,5.19
47.93,-107.66,7.4
48.22,-107.66,3.87
48.51,-107.67,5.06
48.8,-107.67,5.9
31.87,-107.17,0.28
32.15,-107.17,0.31
32.43,-107.17,0.4
32.71,-107.17,1.29
32.99,-107.17,0.39
33.27,-107.17,0.57
33.55,-107.17,5.94
33.83,-107.17,0.26
34.11,-107.17,1.51
34.39,-107.18,2.84
34.67,-107.18,0.61
34.96,-107.18,1.07
35.24,-107.18,2.48
35.52,-107.18,5.81
35.81,-107.18,7.08
36.09,-107.18,6.93
36.38,-107.18,6.46
36.66,-107.18,11.23
36.94,-107.18,11.24
37.23,-107.18,9.12
37.52,-107.18,10.33
37.8,-107.19,7.33
38.09,-107.19,5.94
38.37,-107.19,8.99
38.66,-107.19,11.93
38.95,-107.19,8.96
39.23,-107.19,11.74
39.52,-107.19,11.11
39.81,-107.19,11.24
40.1,-107.19,8.3
40.38,-107.19,10.89
40.67,-107.19,11.94
40.96,-107.2,11.53
41.25,-107.2,9.78
41.54,-107.2,6.62
41.83,-107.2,9.83
42.12,-107.2,6.92
42.41,-107.2,8.64
42.69,-107.2,9.81
42.98,-107.2,9.93
43.27,-107.2,8.25
43.56,-107.21,10.23
43.85,-107.21,9.76
44.15,-107.21,8.47
44.44,-107.21,8.56
44.73,-107.21,9.23
45.02,-107.21,7.09
45.31,-107.21,9.6
45.6,-107.21,5.31
45.89,-107.21,5.78
46.18,-107.22,4.4
46.47,-107.22,6.48
46.76,-107.22,6.77
47.06,-107.22,5.42
47.35,-107.22,7.84
47.64,-107.22,3.79
47.93,-107.22,3.79
48.22,-107.22,5.89
48.51,-107.23,5.45
48.81,-107.23,3.05
31.87,-106.84,0.29
32.15,-106.84,0.45
32.43,-106.84,0.98
32.71,-106.84,1.2
32.99,-106.84,0.9
33.27,-106.84,2.45
33.55,-106.84,0.3
33.83,-106.83,0.57
34.11,-106.83,0.28
34.39,-106.83,1.35
34.67,-106.83,1.1
34.96,-106.83,1.69
35.24,-106.83,4.54
35.52,-106.83,4.27
35.81,-106.83,8.62
36.09,-106.83,9.07
36.38,-106.83,8.05
36.66,-106.83,6.64
36.94,-106.83,10.34
37.23,-106.83,7.56
37.52,-106.82,7.18
37.8,-106.82,7.37
38.09,-106.82,7.21
38.37,-106.82,10.69
38.66,-106.82,10.6
38.95,-106.82,8.11
39.23,-106.82,8.58
39.52,-106.82,11.14
39.81,-106.82,9.52
40.1,-106.82,10.22
40.38,-106.82,11.78
40.67,-106.81,9.91
40.96,-106.81,9.68
41.25,-106.81,10.48
41.54,-106.81,10.27
41.83,-106.81,10.25
42.12,-106.81,8.46
42.41,-106.81,8.43
42.69,-106.81,8.29
42.98,-106.81,6.59
43.27,-106.81,8.44
43.56,-106.8,5.51
43.85,-106.8,6.17
44.15,-106.8,9.18
44.44,-106.8,8.66
44.73,-106.8,8.33
45.02,-106.8,6.98
45.31,-106.8,6.71
45.6,-106.8,7.42
45.89,-106.8,5.03
46.18,-106.79,4.16
46.47,-106.79,7.14
46.76,-106.79,7.02
47.06,-106.79,6.74
47.35,-106.79,5.72
47.64,-106.79,3.73
47.93,-106.79,4.2
48.22,-106.79,6.94
48.51,-106.79,6.59
48.81,-106.78,6.19
31.87,-106.51,0.3
32.15,-106.51,0.26
32.43,-106.51,0.57
32.7,-106.5,0.99
32.99,-106.5,0.51
33.27,-106.5,2.27
33.55,-106.5,2.25
33.83,-106.5,0.69
34.11,-106.49,0.93
34.39,-106.49,1.6
34.67,-106.49,5.8
34.96,-106.49,4.59
35.24,-106.48,4.61
35.52,-106.48,4.99
35.81,-106.48,10.46
36.09,-106.48,9.03
36.37,-106.47,9.73
36.66,-106.47,11.28
36.94,-106.47,9.24
37.23,-106.47,7.77
37.51,-106.46,8.59
37.8,-106.46,7.94
38.09,-106.46,8.81
38.37,-106.46,10.02
38.66,-106.45,9.29
38.94,-106.45,6.37
39.23,-106.45,8.09
39.52,-106.45,10.38
39.81,-106.44,8.22
40.09,-106.44,11.27
40.38,-106.44,10.8
40.67,-106.43,10.82
40.96,-106.43,8.84
41.25,-106.43,9.61
41.54,-106.43,9
41.83,-106.42,5.25
42.11,-106.42,7.24
42.4,-106.42,7.57
42.69,-106.41,6.26
42.98,-106.41,8.85
43.27,-106.41,7.13
43.56,-106.4,7.51
43.85,-106.4,6.15
44.14,-106.4,7.09
44.43,-106.39,8.23
44.72,-106.39,7.06
45.02,-106.39,7.4
45.31,-106.38,6.54
45.6,-106.38,5.58
45.89,-106.38,5.28
46.18,-106.37,4.59
46.47,-106.37,3.78
46.76,-106.37,4.3
47.05,-106.36,5.89
47.35,-106.36,7.61
47.64,-106.36,4.01
47.93,-106.35,4.31
48.22,-106.35,6.03
48.51,-106.34,6.6
48.8,-106.34,7.18
31.59,-106.19,0.2
31.86,-106.18,0.61
32.14,-106.18,0.29
32.42,-106.18,0.58
32.7,-106.17,0.67
32.98,-106.17,0.29
33.26,-106.16,3.63
33.54,-106.16,0.59
33.83,-106.16,1.25
34.11,-106.15,3.32
34.39,-106.15,3.88
34.67,-106.15,3.8
34.95,-106.14,3.8
35.24,-106.14,5.49
35.52,-106.13,8.54
35.8,-106.13,10.06
36.09,-106.13,10.1
36.37,-106.12,10.7
36.66,-106.12,11.66
36.94,-106.11,9.66
37.23,-106.11,4.85
37.51,-106.1,8.48
37.8,-106.1,9.29
38.08,-106.1,9.81
38.37,-106.09,8.68
38.66,-106.09,6.66
38.94,-106.08,9.79
39.23,-106.08,7.89
39.52,-106.07,8.75
39.8,-106.07,9.4
40.09,-106.06,10.02
40.38,-106.06,9.72
40.67,-106.05,10.69
40.96,-106.05,9.42
41.24,-106.04,9.45
41.53,-106.04,7.37
41.82,-106.03,8.19
42.11,-106.03,7.62
42.4,-106.02,8.02
42.69,-106.02,9.34
42.98,-106.01,4.22
43.27,-106.01,4.7
43.56,-106,5.49
43.85,-106,5.28
44.14,-105.99,6.05
44.43,-105.99,6.07
44.72,-105.98,7.31
45.01,-105.98,6.44
45.3,-105.97,5.58
45.59,-105.97,5.03
45.89,-105.96,4.56
46.18,-105.95,5.49
46.47,-105.95,3.76
46.76,-105.94,4.62
47.05,-105.94,4.09
47.34,-105.93,4.77
47.63,-105.92,3.03
47.93,-105.92,3.34
48.22,-105.91,6.48
48.51,-105.9,8.98
48.8,-105.9,8.3
31.3,-105.86,0.45
31.58,-105.86,0.59
31.86,-105.85,0.52
32.14,-105.85,0.77
32.42,-105.84,0.86
32.7,-105.84,0.41
32.98,-105.83,3.25
33.26,-105.83,4.72
33.54,-105.82,4.31
33.82,-105.82,2.43
34.1,-105.81,2.78
34.38,-105.81,3.69
34.67,-105.8,5.2
34.95,-105.8,5.01
35.23,-105.79,5.38
35.52,-105.79,9.18
35.8,-105.78,9.98
36.08,-105.77,8.45
36.37,-105.77,9.38
36.65,-105.76,7.25
36.94,-105.76,5.2
37.22,-105.75,4.14
37.51,-105.74,6.1
37.79,-105.74,9.1
38.08,-105.73,9.35
38.36,-105.73,8.03
38.65,-105.72,9.01
38.94,-105.71,8.76
39.22,-105.71,9.08
39.51,-105.7,9.85
39.8,-105.69,8.47
40.09,-105.69,9.06
40.37,-105.68,11.36
40.66,-105.67,8.33
40.95,-105.67,6.89
41.24,-105.66,7.7
41.53,-105.65,7.41
41.82,-105.65,7.76
42.11,-105.64,8.34
42.4,-105.63,10.22
42.69,-105.63,5.57
42.98,-105.62,5.54
43.27,-105.61,5.36
43.56,-105.6,5.22
43.85,-105.6,4.9
44.14,-105.59,6.61
44.43,-105.58,9.24
44.72,-105.57,7.71
45.01,-105.57,5.54
45.3,-105.56,6.86
45.59,-105.55,5.76
45.88,-105.54,4.54
46.17,-105.53,4.5
46.46,-105.52,3.85
46.75,-105.52,2.72
47.05,-105.51,4.51
47.34,-105.5,4.41
47.63,-105.49,3.79
47.92,-105.48,5.67
48.21,-105.47,5.42
48.5,-105.46,9
48.8,-105.45,6.24
31.02,-105.55,0.4
31.3,-105.54,0.4
31.58,-105.53,0.43
31.86,-105.53,0.23
32.13,-105.52,0.57
32.41,-105.51,0.7
32.69,-105.51,6.21
32.97,-105.5,4.26
33.25,-105.49,5.44
33.54,-105.49,4.12
33.82,-105.48,1.27
34.1,-105.47,4.58
34.38,-105.47,2.67
34.66,-105.46,5.54
34.94,-105.45,4.95
35.23,-105.44,4.17
35.51,-105.44,8.83
35.79,-105.43,6.76
36.08,-105.42,5.55
36.36,-105.42,11.38
36.65,-105.41,10.31
36.93,-105.4,7.62
37.22,-105.39,8.29
37.5,-105.38,7.45
37.79,-105.38,8.13
38.07,-105.37,7.27
38.36,-105.36,8.42
38.65,-105.35,8.54
38.93,-105.34,8.35
39.22,-105.34,9.67
39.51,-105.33,9.88
39.79,-105.32,7.8
40.08,-105.31,6.39
40.37,-105.3,9.98
40.66,-105.29,10.1
40.95,-105.29,5.04
41.23,-105.28,8.9
41.52,-105.27,6.66
41.81,-105.26,9.3
42.1,-105.25,10.36
42.39,-105.24,6.55
42.68,-105.23,4.17
42.97,-105.22,5.08
43.26,-105.21,5.77
43.55,-105.2,6.13
43.84,-105.19,5.73
44.13,-105.18,7.01
44.42,-105.17,6.3
44.71,-105.16,5.09
45,-105.15,4.58
45.29,-105.14,4.76
45.58,-105.13,4.68
45.87,-105.12,4.63
46.17,-105.11,4.59
46.46,-105.1,5.36
46.75,-105.09,6.96
47.04,-105.08,5.97
47.33,-105.07,4.69
47.62,-105.06,4.12
47.91,-105.05,3.14
48.21,-105.03,7.53
48.5,-105.02,3.75
48.79,-105.01,3.07
31.01,-105.22,0.28
31.29,-105.21,0.29
31.57,-105.21,0.23
31.85,-105.2,0.25
32.13,-105.19,0.25
32.41,-105.18,0.82
32.69,-105.17,1.07
32.97,-105.17,3.47
33.25,-105.16,1.33
33.53,-105.15,1.01
33.81,-105.14,1.32
34.09,-105.13,0.56
34.37,-105.12,1.14
34.66,-105.12,2.96
34.94,-105.11,1.36
35.22,-105.1,2.62
35.5,-105.09,4.81
35.79,-105.08,7.13
36.07,-105.07,8.59
36.36,-105.06,8
36.64,-105.05,11.1
36.92,-105.04,6.94
37.21,-105.03,10.18
37.49,-105.02,10.3
37.78,-105.02,6.82
38.07,-105.01,6.95
38.35,-105,3.29
38.64,-104.99,10.4
38.93,-104.98,8.05
39.21,-104.97,11.43
39.5,-104.96,11.71
39.79,-104.95,7.87
40.07,-104.94,5.2
40.36,-104.93,6.1
40.65,-104.91,6.82
40.94,-104.9,8.55
41.23,-104.89,9.35
41.52,-104.88,6.75
41.8,-104.87,7.66
42.09,-104.86,5.67
42.38,-104.85,8.18
42.67,-104.84,6.31
42.96,-104.83,4.72
43.25,-104.81,4.11
43.54,-104.8,4.12
43.83,-104.79,4.08
44.12,-104.78,5.57
44.41,-104.77,9.13
44.7,-104.75,4.11
44.99,-104.74,5.85
45.28,-104.73,5.07
45.58,-104.72,5.73
45.87,-104.7,5.78
46.16,-104.69,4.29
46.45,-104.68,4.13
46.74,-104.67,4.7
47.03,-104.65,3.48
47.32,-104.64,3.98
47.61,-104.63,3.75
47.91,-104.61,3.74
48.2,-104.6,2.94
48.49,-104.58,3.69
48.78,-104.57,8.41
30.73,-104.91,0.36
31.01,-104.9,0.35
31.29,-104.89,0.85
31.56,-104.88,0.28
31.84,-104.87,0.25
32.12,-104.86,0.8
32.4,-104.85,1.31
32.68,-104.84,1.3
32.96,-104.83,0.41
33.24,-104.82,0.39
33.52,-104.81,0.44
33.8,-104.8,0.34
34.08,-104.79,0.5
34.37,-104.78,0.8
34.65,-104.77,0.64
34.93,-104.76,1.5
35.21,-104.75,1.83
35.5,-104.74,2.58
35.78,-104.73,6.42
36.06,-104.72,5.14
36.35,-104.71,6.3
36.63,-104.7,7.47
36.92,-104.69,9.29
37.2,-104.68,6.29
37.49,-104.67,6.82
37.77,-104.65,7.15
38.06,-104.64,2.54
38.34,-104.63,4.42
38.63,-104.62,5.2
38.92,-104.61,11.06
39.2,-104.6,7.04
39.49,-104.58,10.89
39.78,-104.57,6.05
40.07,-104.56,3.55
40.35,-104.55,4.71
40.64,-104.53,4.77
40.93,-104.52,6.66
41.22,-104.51,9.5
41.51,-104.5,6.7
41.8,-104.48,5.28
42.08,-104.47,4.59
42.37,-104.46,5.9
42.66,-104.44,6.76
42.95,-104.43,4.37
43.24,-104.42,4.28
43.53,-104.4,4.33
43.82,-104.39,3.91
44.11,-104.37,5.64
44.4,-104.36,7.86
44.69,-104.35,6.7
44.98,-104.33,6.07
45.27,-104.32,6.01
45.57,-104.3,5.44
45.86,-104.29,5.98
46.15,-104.27,5.78
46.44,-104.26,6.09
46.73,-104.24,4.29
47.02,-104.22,3.83
47.31,-104.21,3.06
47.6,-104.19,5.86
47.9,-104.18,3.09
48.19,-104.16,2.19
48.48,-104.14,4.82
48.77,-104.13,3.83
29.89,-104.62,0.65
30.17,-104.61,0.19
30.45,-104.59,0.19
30.72,-104.58,0.26
31,-104.57,0.26
31.28,-104.56,0.27
31.56,-104.55,0.27
31.83,-104.54,0.22
32.11,-104.53,0.46
32.39,-104.52,0.79
32.67,-104.51,0.35
32.95,-104.5,0.21
33.23,-104.49,0.27
33.51,-104.48,0.29
33.79,-104.46,0.34
34.07,-104.45,0.48
34.36,-104.44,0.74
34.64,-104.43,0.99
34.92,-104.42,0.79
35.2,-104.41,1.08
35.49,-104.39,2.18
35.77,-104.38,2.46
36.05,-104.37,5.36
36.34,-104.36,6.36
36.62,-104.34,5.7
36.91,-104.33,5.58
37.19,-104.32,4.33
37.48,-104.31,8.66
37.76,-104.29,1.47
38.05,-104.28,1.76
38.33,-104.27,2.19
38.62,-104.25,10.93
38.91,-104.24,10
39.19,-104.23,6.12
39.48,-104.21,5.15
39.77,-104.2,6.04
40.06,-104.18,3.46
40.34,-104.17,8.19
40.63,-104.16,5
40.92,-104.14,8.38
41.21,-104.13,4.15
41.5,-104.11,5.55
41.78,-104.1,3.5
42.07,-104.08,7.64
42.36,-104.07,4.09
42.65,-104.05,8.41
42.94,-104.03,7.6
43.23,-104.02,5.02
43.52,-104,6.05
43.81,-103.99,6.25
44.1,-103.97,10.51
44.39,-103.95,8.69
44.68,-103.94,7.97
44.97,-103.92,7.3
45.26,-103.9,6.87
45.55,-103.89,5.41
45.84,-103.87,5.47
46.14,-103.85,5.47
46.43,-103.83,3.83
46.72,-103.82,4.07
47.01,-103.8,5.15
47.3,-103.78,2.82
47.59,-103.76,5.18
47.88,-103.74,3.38
48.18,-103.72,3.04
48.47,-103.7,3.58
48.76,-103.68,5.25
29.61,-104.31,0.46
29.88,-104.3,0.37
30.16,-104.29,0.79
30.44,-104.27,0.78
30.71,-104.26,1.65
30.99,-104.25,0.28
31.27,-104.24,0.16
31.55,-104.23,0.21
31.82,-104.21,0.21
32.1,-104.2,0.28
32.38,-104.19,0.3
32.66,-104.18,0.2
32.94,-104.16,0.31
33.22,-104.15,0.29
33.5,-104.14,0.76
33.78,-104.13,0.46
34.06,-104.11,1.25
34.35,-104.1,0.51
34.63,-104.09,0.85
34.91,-104.07,1.05
35.19,-104.06,0.81
35.48,-104.05,0.44
35.76,-104.03,2.77
36.04,-104.02,5.6
36.33,-104,3.14
36.61,-103.99,6.33
36.9,-103.98,8.37
37.18,-103.96,2.85
37.47,-103.95,2.3
37.75,-103.93,1.92
38.04,-103.92,1.74
38.32,-103.9,1.78
38.61,-103.89,6.47
38.9,-103.87,8.78
39.18,-103.86,9.02
39.47,-103.84,4.9
39.76,-103.82,3.72
40.04,-103.81,1.36
40.33,-103.79,1.35
40.62,-103.78,3.06
40.91,-103.76,7.88
41.2,-103.74,4.01
41.48,-103.73,3.69
41.77,-103.71,3.6
42.06,-103.69,4.07
42.35,-103.67,5.17
42.64,-103.66,4.59
42.93,-103.64,6.74
43.22,-103.62,5.08
43.51,-103.6,5.34
43.8,-103.59,10.51
44.09,-103.57,10.68
44.38,-103.55,8.63
44.67,-103.53,6.34
44.96,-103.51,6.98
45.25,-103.49,6.32
45.54,-103.47,6.43
45.83,-103.45,5.57
46.12,-103.43,5.51
46.41,-103.41,5.78
46.7,-103.39,4.02
47,-103.37,3.96
47.29,-103.35,3.71
47.58,-103.33,2.97
47.87,-103.31,3.03
48.16,-103.29,2.29
48.45,-103.26,4.36
48.74,-103.24,5.28
29.32,-104,0.24
29.6,-103.99,0.26
29.87,-103.98,0.26
30.15,-103.97,0.86
30.42,-103.95,0.79
30.7,-103.94,1.85
30.98,-103.93,0.27
31.26,-103.91,0.3
31.53,-103.9,0.31
31.81,-103.89,0.32
32.09,-103.87,0.2
32.37,-103.86,0.21
32.65,-103.84,0.32
32.93,-103.83,0.35
33.21,-103.82,0.51
33.49,-103.8,0.51
33.77,-103.79,0.55
34.05,-103.77,1.14
34.33,-103.76,1.52
34.62,-103.74,1.14
34.9,-103.73,0.62
35.18,-103.71,0.37
35.46,-103.7,1.24
35.75,-103.68,1.14
36.03,-103.67,1.09
36.32,-103.65,3.8
36.6,-103.64,5.41
36.88,-103.62,3.17
37.17,-103.6,3.75
37.45,-103.59,1.39
37.74,-103.57,1.15
38.02,-103.55,1.37
38.31,-103.54,2.05
38.6,-103.52,2.56
38.88,-103.5,2.65
39.17,-103.49,4.33
39.46,-103.47,6.88
39.74,-103.45,3.7
40.03,-103.43,3.15
40.32,-103.41,4.99
40.61,-103.4,2.59
40.89,-103.38,2
41.18,-103.36,3.51
41.47,-103.34,4.23
41.76,-103.32,3.98
42.05,-103.3,3.52
42.34,-103.28,4.67
42.63,-103.26,3.67
42.92,-103.24,6.15
43.21,-103.22,6.69
43.49,-103.2,6.47
43.78,-103.18,5.69
44.07,-103.16,5.94
44.36,-103.14,6.5
44.66,-103.12,6.52
44.95,-103.1,6.06
45.24,-103.08,5.75
45.53,-103.06,4.64
45.82,-103.03,4.41
46.11,-103.01,4.36
46.4,-102.99,6.67
46.69,-102.97,4.65
46.98,-102.94,4.81
47.27,-102.92,3.9
47.56,-102.9,3.18
47.85,-102.87,2.91
48.15,-102.85,4.12
48.44,-102.82,4.93
48.73,-102.8,4.74
29.31,-103.69,0.16
29.59,-103.68,0.81
29.86,-103.66,0.89
30.14,-103.65,0.97
30.41,-103.63,0.9
30.69,-103.62,0.26
30.97,-103.6,0.22
31.24,-103.59,0.16
31.52,-103.57,0.26
31.8,-103.56,0.2
32.08,-103.54,0.24
32.36,-103.53,0.29
32.64,-103.51,0.4
32.92,-103.5,0.31
33.2,-103.48,0.33
33.48,-103.47,0.55
33.76,-103.45,0.56
34.04,-103.43,0.47
34.32,-103.42,1.69
34.6,-103.4,1.77
34.89,-103.38,1.17
35.17,-103.37,0.34
35.45,-103.35,0.47
35.73,-103.33,1.73
36.02,-103.32,0.84
36.3,-103.3,1.77
36.59,-103.28,1.81
36.87,-103.26,1.3
37.15,-103.25,2.87
37.44,-103.23,2.54
37.73,-103.21,0.88
38.01,-103.19,4.26
38.3,-103.17,1.97
38.58,-103.15,1.8
38.87,-103.13,2.73
39.16,-103.12,5.83
39.44,-103.1,4.55
39.73,-103.08,4.36
40.02,-103.06,3.6
40.3,-103.04,3.68
40.59,-103.02,2.55
40.88,-103,3.3
41.17,-102.98,2.88
41.46,-102.96,4.14
41.74,-102.93,6.26
42.03,-102.91,8.87
42.32,-102.89,4.45
42.61,-102.87,4.28
42.9,-102.85,5.66
43.19,-102.83,6.98
43.48,-102.8,4.24
43.77,-102.78,5.36
44.06,-102.76,6.12
44.35,-102.74,5.64
44.64,-102.71,4.2
44.93,-102.69,4.97
45.22,-102.67,5.15
45.51,-102.64,5.08
45.8,-102.62,4.82
46.09,-102.59,4.26
46.38,-102.57,5.38
46.67,-102.54,5.59
46.96,-102.52,4.17
47.26,-102.49,3.78
47.55,-102.47,2.87
47.84,-102.44,3.44
48.13,-102.41,3.37
48.42,-102.39,5.09
48.71,-102.36,5.2
49,-102.33,4.28
29.02,-103.39,0.4
29.3,-103.37,0.51
29.57,-103.36,0.22
29.85,-103.34,0.3
30.12,-103.33,0.96
30.4,-103.31,1.12
30.68,-103.3,0.25
30.95,-103.28,0.16
31.23,-103.26,0.31
31.51,-103.25,0.19
31.79,-103.23,0.33
32.07,-103.21,0.3
32.34,-103.2,0.31
32.62,-103.18,0.47
32.9,-103.16,0.32
33.18,-103.15,0.37
33.46,-103.13,0.69
33.75,-103.11,0.48
34.03,-103.09,0.67
34.31,-103.08,0.53
34.59,-103.06,0.91
34.87,-103.04,1.52
35.15,-103.02,0.86
35.44,-103,1.33
35.72,-102.98,2.15
36,-102.97,1.45
36.29,-102.95,1
36.57,-102.93,0.64
36.86,-102.91,1.31
37.14,-102.89,3.02
37.42,-102.87,1.25
37.71,-102.85,1.12
38,-102.83,1.3
38.28,-102.81,1.48
38.57,-102.79,4.29
38.85,-102.77,3.13
39.14,-102.75,3.98
39.43,-102.73,8.54
39.71,-102.7,6.83
40,-102.68,6.75
40.29,-102.66,3.74
40.58,-102.64,3.52
40.86,-102.62,7.33
41.15,-102.59,6.05
41.44,-102.57,8.04
41.73,-102.55,9.65
42.02,-102.52,9.24
42.31,-102.5,10.13
42.59,-102.48,10.58
42.88,-102.45,4.35
43.17,-102.43,4.5
43.46,-102.41,4.14
43.75,-102.38,5.48
44.04,-102.36,5.81
44.33,-102.33,5.61
44.62,-102.31,4.78
44.91,-102.28,4.19
45.2,-102.25,5.42
45.49,-102.23,5.12
45.78,-102.2,4.12
46.07,-102.17,4.2
46.36,-102.15,5.13
46.66,-102.12,4.06
46.95,-102.09,4.66
47.24,-102.06,3.61
47.53,-102.03,4.49
47.82,-102.01,4.15
48.11,-101.98,4.24
48.4,-101.95,5.85
48.69,-101.92,4.44
48.98,-101.89,4.3
29.28,-103.06,0.47
29.56,-103.04,0.16
29.83,-103.03,0.16
30.11,-103.01,0.38
30.39,-102.99,1.83
30.66,-102.97,0.26
30.94,-102.96,0.22
31.22,-102.94,0.18
31.49,-102.92,0.21
31.77,-102.9,0.56
32.05,-102.89,0.42
32.33,-102.87,0.59
32.61,-102.85,0.39
32.89,-102.83,0.4
33.17,-102.81,0.43
33.45,-102.79,0.45
33.73,-102.77,0.49
34.01,-102.75,0.68
34.29,-102.74,0.57
34.57,-102.72,0.55
34.86,-102.7,0.59
35.14,-102.68,1.91
35.42,-102.66,1.2
35.7,-102.64,1.62
35.99,-102.62,0.58
36.27,-102.59,0.77
36.55,-102.57,0.93
36.84,-102.55,0.59
37.12,-102.53,1.8
37.41,-102.51,1.26
37.69,-102.49,2
37.98,-102.47,0.66
38.26,-102.44,1.06
38.55,-102.42,2.02
38.84,-102.4,2.11
39.12,-102.38,3.15
39.41,-102.35,2.25
39.7,-102.33,2.63
39.98,-102.31,2.56
