# VanLoocke, Andy, Tracy E. Twine, Marcelo Zeri, and Carl J. Bernacchi. "A regional comparison of water use efficiency for miscanthus, switchgrass and maize." Agricultural and Forest Meteorology 164 (2012): 82-95. https://doi.org/10.1016/j.agrformet.2012.05.016
"lat","lon","aet"
-102.75,41.75,395.586948011769
-102.25,41.75,402.871468216181
-101.75,41.75,439.981130564352
-101.25,41.75,448.038963235449
-100.75,41.75,463.578103452382
-100.25,41.75,475.99484319787
-99.75,41.75,492.681834810181
-99.25,41.75,487.533882521559
-98.75,41.75,496.621780714515
-98.25,41.75,492.608788374113
-97.75,41.75,454.510229103849
-97.25,41.75,469.846827746136
-96.75,41.75,508.755676025758
-96.25,41.75,476.933724982897
-95.75,41.75,490.161254219245
-95.25,41.75,515.345170534682
-94.75,41.75,550.741901220754
-94.25,41.75,561.74324171152
-93.75,41.75,602.063369561918
-93.25,41.75,565.022111714468
-92.75,41.75,558.86996786244
-92.25,41.75,568.78425566759
-91.75,41.75,508.753926529083
-91.25,41.75,443.861761673354
-90.75,41.75,515.875506901648
-90.25,41.75,481.997770990711
-89.75,41.75,463.170280208986
-89.25,41.75,404.034298649873
-88.75,41.75,444.443645674502
-88.25,41.75,471.965242141974
-87.75,41.75,475.23009420489
-85.75,41.75,365.021245524986
-85.25,41.75,356.880403660063
-84.75,41.75,341.715057675145
-84.25,41.75,340.559429131798
-83.75,41.75,352.401424661279
-81.25,41.75,415.424625822809
-80.75,41.75,436.930683054292
-104.25,42.25,415.99177281186
-103.75,42.25,412.049656804287
-103.25,42.25,425.585989079787
-102.75,42.25,427.521716766991
-102.25,42.25,438.668538660742
-101.75,42.25,453.822591402597
-101.25,42.25,463.606073457922
-100.75,42.25,476.925342472125
-100.25,42.25,487.570152225206
