"spp","D","H","THETA","R1","R2","R3","R4","R5","R6","R7","R8","Dia","Ht","Ca"
"QUVE",1.53571596998551,1.40157284567645,2.10422316579726,2.48,2.94,2.46,3.74,2.01,1.13,1.74,2.82,34.3333333333333,25.21,18.3224752140827
"QUVE",1.69019608002851,1.44947839918736,-0.174509017057161,4.42,4.88,6.64,5.5,4.6,4.09,4.48,1.98,49,28.15,65.7195706778059
"OXAR",1.15836249209525,1.02571538390134,0.175757359791468,1.13,2.1,4.8,2.45,1.43,0.87,0.56,0.7,14.4,10.61,9.6761839128729
"LIST2",1.19773988601815,1.31701810104811,1.50172306961464,1.22,0.97,1.2,1.64,2.31,3.96,2.61,1.97,15.7666666666667,20.75,12.3785819134908
"LITU",1.88686657502883,1.57217431361306,0.605997843992253,9.18,7.45,9.15,5.96,4.13,8.48,5.45,8.34,77.0666666666666,37.34,165.928105102912
"LITU",1.55063594997089,1.47523522260413,0.218474516550093,1.84,2.78,3.69,3.51,2.71,5.05,3.25,2.28,35.5333333333333,29.87,30.9501903337418
"PITA",1.68544315180336,1.51851393987789,-0.923514047751083,4.05,2.1,1.13,0.51,1.04,4.33,6.16,5.18,48.4666666666667,33,29.4647029737074
"PITA",1.70898712509354,1.49220145139254,-0.502249241866165,4.58,2.2,3.88,2.46,3.84,5.3,4.76,5.43,51.1666666666667,31.06,51.6891393470576
"LIST2",1.34765520775588,1.0618293072947,-0.504816823620642,-0.28,-0.63,-0.67,1.13,2.21,7.86,3.41,2.24,22.2666666666667,11.53,11.4458479633786
"PITA",1.54818461054511,1.45727618606133,-0.422066625260706,1.14,0.28,0,0.45,1.96,3.24,4.35,3.59,35.3333333333333,28.66,11.0593927970788
"PITA",1.65481804049076,1.41697317260304,-0.821181033225273,0.86,2.15,1.25,1.63,4.05,4.42,6.38,1.82,45.1666666666667,26.12,24.9832014184075
"QUAL",1.51587384371168,1.44575983648863,0.296675126891139,5.02,4.94,2.32,1.4,2.1,1.9,1.34,3.42,32.8,27.91,24.7181295382608
"QUAL",1.50447086249442,1.27806733088866,-0.556924553519461,2.69,1.32,1.01,0.74,3.29,5.13,4.49,3.83,31.95,18.97,24.8504887637474
"QUAL",1.34537373055909,1.31386722036915,0.177160943863897,1.04,1,1.03,1.39,3.24,4.51,2.69,1.46,22.15,20.6,13.1382190171289
"QUAL",1.60205999132796,1.43344979376160,0.613454184377996,8.3,7.3,9.06,8.31,6.2,6.13,5.41,7.17,40,27.13,164.447374310505
"QURU",1.60977221658979,1.55606115900953,-0.509936339581107,3.27,4.64,6.21,3.33,6.39,5.26,2.92,3.5,40.7166666666667,35.98,61.9321009358077
"LITU",1.68424674751531,1.47957531017499,-0.110819273701577,1.53,5.04,6.63,6.86,4.87,2.69,2.23,1.18,48.3333333333333,30.17,47.2643239042009
"CARYA",1.48334952281464,1.38916608436453,-0.266048041972884,1.63,1.28,2.05,2.84,3.87,7.94,4.55,2.32,30.4333333333333,24.5,34.4196032719951
"CARYA",1.4270531135645,1.31175386105575,-0.0292703823001132,1.63,2.84,2.8,2.47,2.52,2.24,2.22,2.25,26.7333333333333,20.5,17.6646306211595
"LITU",1.38021124171161,1.39216914948974,-0.864925435470517,0.67,0.32,1.43,3.07,4.05,2.84,4.21,0.74,24,24.67,14.7423604046985
"CARYA",1.60548461797824,1.54057971650445,0.914879867990018,2.63,2.13,1.42,2.12,2.06,1.06,1.2,1.37,40.3166666666667,34.72,9.6073879424978
"CARYA",1.49508158365940,1.45939248775923,1.07285189457613,3.01,2.49,5.15,3.51,2.22,1.77,2,1.09,31.2666666666667,28.8,22.1451651549708
"QUPR2",1.65449740962946,1.42975228000241,-0.095239210001946,6.84,6.44,3.78,4.51,4.11,4.37,4.24,4.46,45.1333333333333,26.9,73.7077768579051
"CAAL27",1.40993312333129,1.40823996531185,0.603621344111237,4.15,1.3,1.44,1.6,1.14,1.02,1.16,1.59,25.7,25.6,8.81413088872786
"LITU",1.77573177626023,1.55266821611219,0.117783035656383,5.61,4.71,4.96,5.69,6.18,4.67,3.38,7.79,59.6666666666667,35.7,90.7203650150735
"QUPR2",1.70813751057692,1.50785587169583,0.193144789761804,6.87,4.71,4.03,3.88,4.32,5.08,4.98,5.42,51.0666666666667,32.2,75.7763978105694
"ACRU",1.52222681448706,1.43184604569873,1.31964835764275,2.23,4.09,1.87,1.42,0.94,2.45,3.06,3.52,33.2833333333333,27.03,18.8189450281203
"QURU",1.76740325685042,1.66275783168157,0.284512497690502,8.11,5.22,2.26,3.44,8.13,7.24,5.52,8.57,58.5333333333333,46,115.418192010811
"CAGL8",1.27913439403457,1.25815819334079,1.06939180212152,1.29,1.92,2.67,2.5,2.12,1.42,0.91,1.54,19.0166666666667,18.12,10.1363928754542
"CAAL27",1.25887662937213,1.28712962071911,0.518266749460679,1.33,1.76,2.43,1.81,1.91,1.89,0.73,0.48,18.15,19.37,7.47481103564028
"CARYA",1.33845649360460,1.39794000867204,1.47357394248286,1.82,2.02,1.49,3.9,3.09,3.08,2.86,3.7,21.8,25,23.6719791846154
"ACRU",1.74062581854313,1.47114496516063,0.434559096343480,6.78,10.72,9.78,9.07,6.23,2.73,2.98,1.89,55.0333333333333,29.59,123.603626395954
"ACRU",1.44090908206522,1.44373224140160,0.0922179251499606,2.33,0.99,5.69,5.96,5.72,5.49,5.15,3.87,27.6,27.78,60.8212337734984
"QURU",1.74663419893758,1.49373680227684,-0.52024753500761,1.25,1.24,2.2,6.66,3.38,3.15,2.96,2.3,55.8,31.17,26.2843116508458
"LITU",1.81068047521056,1.56702636615906,-0.34484048629173,2.7,7.22,7.49,7.48,7.56,1.35,1.52,2.44,64.6666666666667,36.9,69.9896577737348
"LITU",1.4904267214992,1.55144999797288,-0.638854098193283,2.65,0.27,0,0.25,0.89,3.77,2.71,5.22,30.9333333333333,35.6,12.1922069293166
"ACRU",1.21484384804770,1.21484384804770,-0.255031904681039,3.1,2.25,0,-0.3,1.31,2.12,4.26,5.32,16.4,16.4,16.0105182754437
"QUPR2",1.38381536598043,1.30102999566398,-0.343333327001158,2.66,1.79,1.4,1.05,1.17,2.82,2.67,5.25,24.2,20,17.367907195028
"QUPR2",1.75460312860885,1.31175386105575,0.300783940302552,6.7,8.46,10.24,6.2,-1.46,-1.08,1.17,0,56.8333333333333,20.5,44.8586493297145
"QUPR2",1.22184874961636,1.15228834438306,-0.691035247356802,1.25,0.98,0.6,0.58,0.2,0.79,2.35,2.62,16.6666666666667,14.2,4.30972025074934
"QURU",1.62100308357457,1.54777470538782,-0.360804337280744,-0.1,0.78,2.91,6.36,8.6,2.52,0.48,-0.2,41.7833333333333,35.3,22.3751346459521
"CARYA",1.49716010415817,1.44247976906445,0.518148840151921,0.32,1.73,2.04,4.8,5.69,3.2,1.19,0.3,31.4166666666667,27.7,18.2277611043155
"LITU",1.71488833793401,1.54157924394658,-0.209963363099544,5.62,8.32,3.58,5.28,0.85,1.13,0.58,2.86,51.8666666666667,34.8,39.0916424217353
"QUPR2",1.60638136511060,1.48429983934679,-0.394547969112816,2.66,8.07,3.82,3.04,-0.5,-1.02,-0.2,0.57,40.4,30.5,13.2670243159260
"CARYA",1.28929159239274,1.32776748990273,1.24642715004628,4.09,4.53,3.33,2.87,0.79,2.18,1.75,3.61,19.4666666666667,21.27,26.3070342014606
"LITU",1.51032155021614,1.37930551775058,0.0743557422243653,3.78,3.85,4.8,2.65,2.53,2.49,0.66,1.03,32.3833333333333,23.95,23.3068917570986
"LITU",1.52113808370404,1.45545396877863,-0.440042241505251,0.83,1.32,5.75,2.62,0.8,0,-0.2,0.29,33.2,28.54,6.39059341476271
"CARYA",1.20502382165417,1.22401481137286,-0.521347002507523,1.1,3.46,4.37,5.06,2.38,-0.86,0.74,0.85,16.0333333333333,16.75,14.3536423099405
"QURU",1.22444673033626,1.20844135643857,0.339867825622351,0.96,6.05,3.13,NA,-0.74,-0.65,-0.45,NA,16.7666666666667,16.16,6.01178660849447
"CARYA",1.31456939430046,1.25983269906348,0.372585433989008,1.06,2.81,4.86,5.55,1.25,1.11,0.95,0.84,20.6333333333333,18.19,16.6732617894111
"QURU",1.38141594284998,1.37566361396089,0.488654745871836,3.48,2.56,2.22,3.24,2.14,3.02,2.26,2.56,24.0666666666667,23.75,22.6484482980759
"LITU",1.75574785041295,1.59295357154787,-0.346020730174725,4.43,1.71,1.47,3.9,2.12,2.16,1.77,3.07,56.9833333333333,39.17,20.8914389754780
"LITU",1.53360261067211,1.53262700122889,-0.194805576009753,3.21,1.02,1.32,2.07,1.97,1.2,1.05,2.87,34.1666666666667,34.09,10.6217296705256
"ACRU",1.21967183036208,1.31048089146268,0.44558510189759,3.59,3.68,5.02,3.53,2.26,2.6,1.74,2.35,16.5833333333333,20.44,30.1177075504486
"QURU",1.33378302594904,1.39915433395822,0.583198078690183,3.41,2.42,0.9,0.81,1.47,2.77,4.34,3.43,21.5666666666667,25.07,18.7613213466196
"LITU",1.80117495337161,1.59769518592551,-0.22825865198098,5.91,4.99,2.77,2.91,2.53,2.68,4.66,9.63,63.2666666666667,39.6,63.9003087332817
"LITU",1.69460519893357,1.51188336097887,-1.13588368346534,3.92,6.31,4.5,0.59,0.32,0.06,1.18,3.51,49.5,32.5,20.4081834855395
"LITU",1.45888954099555,1.42258983985148,-1.22671229129543,2.7,2.59,2.97,2.02,0.95,0,0.47,1.33,28.7666666666667,26.46,8.33410043999787
"CARYA",1.17801718009172,1.23603314711764,1.14403904957511,1.98,2.28,2.55,2.26,1.6,2.48,1.87,1.41,15.0666666666667,17.22,13.2508892924067
"LITU",1.72290801183411,1.53058385964512,-0.488722678346982,5.65,6.6,3.6,0.46,0.83,0.87,1.66,5.79,52.8333333333333,33.93,31.8190125083076
"CARYA",1.21307482530885,1.27875360095283,0.905630825748807,1.68,2.57,3.05,3.41,2.42,1.8,1.13,1.28,16.3333333333333,19,14.7593790011516
"LITU",1.70113606609253,1.51507867507592,-0.726783154954983,1.62,2.09,1.74,3.1,2.36,0.74,0.89,0.47,50.25,32.74,8.30853572977928
"LITU",1.78271144434382,1.6170003411209,0.0463851265809351,2.69,7.1,5.77,4.32,4.44,2.04,0.46,1.33,60.6333333333333,41.4,38.8979485084259
"LITU",1.72427586960079,1.56217386336465,-0.583270830533441,2.14,1.51,3.8,4.62,5.79,2.9,3.81,2.5,53,36.49,35.9704946640864
"LITU",1.74844645871981,1.52244423350632,-0.144394504881894,1.9,4.28,6.15,7.48,4.58,1.17,0.3,0,56.0333333333333,33.3,32.8266783519465
"LITU",1.30102999566398,1.32878720035453,-0.495844070150374,2.07,0.67,0.65,0.96,0.94,1.17,0.96,2.67,20,21.32,4.99749342243648
"QURU",1.39794000867204,1.40294882934440,-0.260056006176850,2.83,3.13,4,3.32,3.17,2,2.62,2.59,25,25.29,27.4789022573733
"CARYA",1.44456522076394,1.45878888171084,0.435109824693161,4.75,5.28,5.41,4.1,2.13,1.71,2.17,4.64,27.8333333333333,28.76,44.7400149371333
"LITU",1.76839141309449,1.58961454063127,-0.555676189931343,5.5,3.22,0.92,0.81,0.56,1.29,1.1,2.27,58.6666666666667,38.87,12.0533534427665
"LITU",1.87871324116527,1.55022835305509,0.0281708769666962,5.75,5.13,4.56,5.06,5.94,3.65,2.78,2.7,75.6333333333333,35.5,62.106582046545
"LITU",1.61630043044257,1.53529412004277,-0.347477850457815,2.5,1.45,2.4,2.16,2.36,2.17,1.01,1.62,41.3333333333333,34.3,12.0533534427665
"LITU",1.64015004093610,1.43232779226160,-0.29328916068097,3.79,6.55,2.91,3.15,1.79,1.26,0.9,2.78,43.6666666666667,27.06,26.261598917708
"CARYA",1.23044892137827,1.32837960343874,1.58929173582690,3.11,2.94,3.96,3.2,2.33,1.76,1.6,2.15,17,21.3,21.7507431060511
"QURU",1.32973677479916,1.33284226699435,0.397339700664248,3.09,1.9,4.17,5.69,1.6,0.92,1.8,2.38,21.3666666666667,21.52,22.7963044110740
"QURU",1.30606743635560,1.29247759366778,-0.0704013224240096,1.2,6.33,4.81,5.31,1.88,0,-0.1,-0.3,20.2333333333333,19.61,17.9638673214140
"LITU",1.64411020042996,1.51666755909904,-0.317928106927721,2.45,2.93,3.26,7.48,4.01,1.5,2.03,1.85,44.0666666666667,32.86,31.9441117095212
"QURU",1.20185212120010,1.20655604409903,-0.256209046089325,4.32,5.93,6.96,0,0,-0.3,1.01,1.52,15.9166666666667,16.09,18.5507904601824
"LITU",1.28027477407336,1.29490691060519,0.0669621295685229,1.55,1.61,3.04,2.33,1.52,1.57,0.72,1.11,19.0666666666667,19.72,8.88003070337543
"CARYA",1.29666519026153,1.33284226699435,0.971265903109334,2,1.92,1.83,2.92,3.24,2.65,0.6,2.96,19.8,21.52,16.1170771712627
"CARYA",1.2032142586949,1.32035403281767,1.46026635593629,1.74,1.99,1.09,1.44,1.53,2.55,2.53,2.37,15.9666666666667,20.91,11.4009182796937
"LITU",1.45687190911158,1.51494600530800,-0.0385015473545762,0.71,1.44,1.26,2.55,2.65,1.39,1.75,0.63,28.6333333333333,32.73,7.52334864213824
"LITU",1.71516735784846,1.58206336291171,-0.789371367587624,3.03,3.85,3.5,5.37,3.19,1.85,3.89,2.42,51.9,38.2,36.050266573795
"QURU",1.57557268720531,1.45757914699576,-0.28219258016701,1.67,0,0.26,0,0,0,8.63,6.55,37.6333333333333,28.68,14.3704351044216
"CARYA",1.59732946423493,1.48643047885443,-0.442309226379775,5.72,7.5,6.56,4.55,2.54,2.09,1.78,3.9,39.5666666666667,30.65,58.9014065028897
"LITU",2.01570895095903,1.69879625179043,0.54878450709885,12.38,11.88,10.82,8.17,8.33,4.34,2.56,9.77,103.683333333333,49.98,228.652108280658
"CAGL8",1.41329976408125,1.35907622605926,-0.330176308164398,0.84,3.26,3.67,4.3,1.89,0.42,0.84,0.83,25.9,22.86,12.6450331491619
"CARYA",1.20637606296015,1.31680875205302,-0.297251523467932,1.72,1.33,0.87,1.9,0.56,0.83,1.89,2.85,16.0833333333333,20.74,7.00980132678526
"CARYA",1.43189959949149,1.37748838337613,0.388024833486555,1.74,2.14,1.51,0.99,0.86,0.78,2.55,1.9,27.0333333333333,23.85,7.63313257916564
"ACRU",1.68782611790218,1.53529412004277,-0.140170745269726,3.9,4.34,4.8,4.36,5.18,5.08,4.59,3.34,48.7333333333333,34.3,62.1764432131792
"CARYA",1.32083838901753,1.36172783601759,1.38629436111989,5.01,3.06,2.37,1.95,1.07,1.3,1.7,3.86,20.9333333333333,23,20.2682991638999
"ACRU",1.56427143043856,1.48628876096057,-0.128112272641242,7.01,4.4,2.65,2.7,2.01,2.52,4.83,6.36,36.6666666666667,30.64,51.7847566647127
"CAAL27",1.25847764497852,1.23095955574857,0.0164516048920053,1.77,1.72,1.68,1.51,1.16,0.77,0.63,0.76,18.1333333333333,17.02,4.90873852123405
"ACRU",1.57614931196172,1.30642502755069,0.498991166118988,2.45,2.73,4.09,4.45,6.68,4.27,3.12,2.85,37.6833333333333,20.25,46.0837084762433
"LITU",1.39093510710338,1.36078268987328,0.0305034542934144,2.63,3.78,4.75,2.1,1.42,1.89,2.2,5.6,24.6,22.95,29.1528459067149
"QUPR2",1.60512540002401,1.46893780566546,0.251314428280906,3.6,9.14,6.36,5.36,0.93,-0.3,-0.5,-1,40.2833333333333,29.44,27.3165457307835
"CAGL8",1.27875360095283,1.26245108973043,0.737745818360536,2.54,3.75,3.59,2.83,2.19,2.11,1.72,2.61,19,18.3,22.3541792412049
"LITU",1.77036100595739,1.58478337899651,-0.122943386215693,6.16,5.12,5.77,6.16,4.5,4.4,2.86,4.31,58.9333333333333,38.44,75.7378298520081
"QUPR2",1.35793484700045,1.32531037171106,1.17248213723457,2.17,2.92,2.99,2.09,2.2,1.6,1.35,1.3,22.8,21.15,13.5591335278476
"QUPR2",1.56387643770383,1.37438169805088,0.854144443716722,0,1.5,6.41,5,6.26,2.26,-0.3,-0.2,36.6333333333333,23.68,21.5034604943054
"QUPR2",1.66931688056611,1.40908736944783,0.284953557798577,1.65,3.02,4.09,3.65,7.3,2.62,1.2,2.85,46.7,25.65,34.1601273537627
"CARYA",1.28480658370087,1.23779499327392,-0.103040753919180,1.12,2.14,1.98,1.45,2.59,2.24,1.04,1.41,19.2666666666667,17.29,9.57993827668707
"CARYA",1.44560420327360,1.18155777386279,-1.09072788514396,0.83,1.8,1.34,1.11,1.06,1.7,2.05,1.95,27.9,15.19,6.88134454842308
"LITU",1.24838201413965,1.30319605742049,-0.151533078825370,2.05,2.24,1.64,1.69,1.65,1.75,2.14,2.25,17.7166666666667,20.1,11.6566881003426
"QURU",1.43029010605492,1.32837960343874,-0.0225361650224131,0.27,1.18,3.5,3.9,2.03,1.09,0.97,0,26.9333333333333,21.3,8.21936849454106
"LITU",1.59623044766724,1.48855071650044,-0.130053128248198,1.99,1.94,2.8,3.5,2.7,2,2.22,2.04,39.4666666666667,30.8,18.0767290374942
"ACRU",1.58621210423209,1.39794000867204,0.129781856923043,0.87,1.26,1.89,3.68,9.28,5.89,4.89,1.8,38.5666666666667,25,42.8922430392778
"QURU",1.89097959698969,1.47275644931721,-0.277868451003456,1.3,2.72,9.71,9.56,0,-0.5,-1.35,-1.2,77.8,29.7,20.1090204163629
"LITU",1.2959334386446,1.32633586092875,0.858554170142796,3.61,3.3,2.34,1.47,1.44,2.4,2.08,3.19,19.7666666666667,21.2,19.3025784909249
"LITU",1.19589965240923,1.34713478291002,0.102607915561901,1.39,0.86,1.5,2.13,5.14,4.05,2.46,1.15,15.7,22.24,17.1286700057186
"CARYA",1.41885347763940,1.38291713508753,0.250578322248404,2.5,2.02,3.07,4.27,4.1,3,2.09,2.16,26.2333333333333,24.15,26.4435756721672
"QUPR2",1.58583657936485,1.35218251811136,-0.693147180559945,0.5,1.09,2.92,6.24,6.94,2,1.35,1.8,38.5333333333333,22.5,25.6072002592267
"QUPR2",1.25123252730157,1.22323627310300,0.567377793270912,0.96,1.28,3.4,4.54,2.4,2.34,1.03,0.76,17.8333333333333,16.72,13.7063809572691
"QURU",1.46239799789896,1.37291200297011,-0.359762954627309,0.6,1.08,4.45,0,4.38,1.3,0.67,0,29,23.6,7.64537988177612
"QURU",1.55710600605089,1.32837960343874,0.300840157029292,0.63,2.82,3.41,6,4.45,1.5,0,0.2,36.0666666666667,21.3,17.7392041767741
"CARYA",1.70443651914312,1.47871075551276,-0.356432979183751,0.85,1.46,7.32,8.25,6.31,1.79,0,3.57,50.6333333333333,30.11,42.8632274858788
"CARYA",1.39269695325967,1.34321159017975,0.637839762158248,4.92,2.65,3.04,3.09,2.47,4.21,3.91,3.87,24.7,22.04,38.925589615039
"QURU",1.65641765365056,1.31889771462749,0.146132819502526,0.58,4.48,9.66,12.32,5.53,0,-0.45,-0.59,45.3333333333333,20.84,48.7997773136429
"LITU",1.41049604561607,1.37106786227174,-0.00510639407457414,2.16,3.62,5,3.98,4.18,2.78,2.85,3.06,25.7333333333333,23.5,37.4741394479108
"LITU",1.56741850567275,1.48855071650044,-0.807415274108884,1.46,4.2,3.76,5.81,2.45,0.5,0,0,36.9333333333333,30.8,16.2239894962552
"CARYA",1.53739928403826,1.48287358360875,0.93826963859293,3.79,7.3,9.99,5.4,2.72,1.43,0,0.87,34.4666666666667,30.4,48.7069579769449
"ACRU",1.60620216375386,1.45209324901773,0.883887307819496,3.4,2.15,3.28,5.5,4.06,2.37,3.01,0.4,40.3833333333333,28.32,28.6763055710735
"LITU",1.63948648926859,1.51587384371168,-0.395312736644147,-0.5,1.6,4.1,6.05,6.32,0,-0.5,-0.5,43.6,32.8,13.4776730120878
"ACRU",1.19219562584645,1.23299611039215,0.216041061901621,1.47,1.09,1.66,2.95,4.4,2.39,1.12,1.95,15.5666666666667,17.1,14.2363676379297
"CARYA",1.37566361396089,1.20139712432045,-0.214656937436891,0.73,1.7,7.35,7.8,2.79,1.06,0.8,0.47,23.75,15.9,25.2942387260669
"CARYA",1.18657967066999,1.20844135643857,0.607092283796272,2.08,2.8,2.41,3.49,2.8,2.38,1.29,1.93,15.3666666666667,16.16,18.0578942077882
"LITU",1.64180449810611,1.46775605124403,-0.0558728412910127,3.72,5.37,5.12,4.84,3.61,2.25,3.24,1.76,43.8333333333333,29.36,43.91397241878
"CARYA",1.63042787502502,1.4963760540124,1.08843408375235,2.36,2.92,9.75,6.96,4,1.46,1.45,1.75,42.7,31.36,46.1137941346400
"CARYA",1.87698718442774,1.59050746200858,0.124937616590629,10.45,8.9,8,7.2,6.04,4.99,4.47,5.55,75.3333333333333,38.95,151.746779150021
"CARYA",1.35218251811136,1.40840957846843,0.640304699185566,1.79,2.5,1.89,2.27,5.19,2.67,3.42,2.08,22.5,25.61,23.3496959570038
"CARYA",1.38261731147748,1.37106786227174,0.827115540637346,2.71,2.25,2.08,4.08,2.54,2.06,1.67,1.72,24.1333333333333,23.5,17.9263252892036
"QURU",1.72290801183411,1.49290001110870,-0.407340527278077,2.31,2.47,2.79,6.19,6.75,5.92,4.5,0.98,52.8333333333333,31.11,49.9831367264338
"CARYA",1.43880595697745,1.43168534468601,-0.256015452357791,2.77,3.48,3.49,4.96,5.3,3.65,2.33,1.75,27.4666666666667,27.02,37.7458872124464
"QURU",1.78604121024255,1.51507867507592,-0.224518121977376,0.63,1.7,7.64,6.15,7.73,4.25,6.63,1.9,61.1,32.74,65.8633378116159
"QUPR2",1.55022835305509,1.43136376415899,-0.701492152492126,-0.5,0.35,1.03,1.92,6.63,3.5,0,0,35.5,27,8.20666958798663
"QURU",1.45737719652391,1.33243845991561,0.679920395318072,2.37,2.38,6.27,5.29,0.43,0,-0.4,-0.31,28.6666666666667,21.5,12.6135386828097
"QUPR2",1.65864725984816,1.57611089412084,0.498389058724982,3.26,5.04,5.67,4.96,3.9,2.3,1.03,2.36,45.5666666666667,37.68,39.9272078928197
"CARYA",1.19589965240923,1.26245108973043,1.44186421227470,2.42,3.68,3.08,2.26,2.06,1.47,0.73,0.76,15.7,18.3,13.2993238153958
"QURU",1.72427586960079,1.41497334797082,-0.448929216277725,0,2.73,10.1,8.82,3.06,0.6,0,0,53,26,31.445187526223
"CARYA",1.17993459813744,1.24575935596728,0.266182980795318,0.88,1.38,1.13,1.64,1.66,2.36,1.96,1.29,15.1333333333333,17.61,7.426430508775
"QURU",1.79934054945358,1.5009222391903,-0.230104301061444,0.55,5.26,7.24,9.17,11.15,6.21,4.98,0.47,63,31.69,99.5345351737096
"LITU",1.61804809671209,1.48812749624746,-0.251562044971536,4.05,5.25,2.49,2.16,2.77,1.45,1.97,3.55,41.5,30.77,27.5486308880674
"ACRU",1.21129856728305,1.24551266781415,0.70767114368546,2.82,2.4,2.16,3.79,3.91,1.75,1.33,1.23,16.2666666666667,17.6,18.4554873017926
"QUPR2",1.64246452024212,1.42094540592197,-0.545781428208541,0.95,5.56,5.77,6.06,6.48,1.21,1.5,0.84,43.9,26.36,39.5083206911102
"QUPR2",1.49369035615286,1.43376983392487,-0.297572499237017,-0.62,0,6.38,7.18,7.17,1.57,0.47,-1.06,31.1666666666667,27.15,21.8334848025650
"CARYA",1.56268929942869,1.40001963506516,0.295117050939299,3.5,3.35,5.37,4.22,6.16,5.26,5.68,1.59,36.5333333333333,25.12,60.5795716673595
"QURU",1.73798732633343,1.57042617835897,-0.164391808425189,-1.09,-0.92,3.69,7.13,9.82,2.69,-0.2,-0.75,54.7,37.19,20.3681674491144
"QUPR2",1.60709743201958,1.33385014510255,-0.209384735142782,-1.14,-0.28,1.09,5.36,8.97,2.27,0.29,-1.22,40.4666666666667,21.57,11.5510275036730
"QURU",1.60977221658979,1.54924855685406,-0.151616710189666,0.91,1.72,7.29,8.9,4.07,1.99,0.58,0.37,40.7166666666667,35.42,32.7505585436977
"LITU",1.68424674751531,1.56667313760612,-0.924849985269825,3.38,3.98,7.38,3.26,4.51,4,2.48,2.72,48.3333333333333,36.87,49.358548836992
"QURU",1.81557774832427,1.51121470113639,-0.284806441426319,5.46,5.38,5.57,5.55,8.96,7.58,2.86,2.01,65.4,32.45,92.3312559181098
"QURU",1.78151602800441,1.48572142648158,-0.737598943130779,2.26,2.94,6.38,8.1,8.04,6.3,1.55,0.31,60.4666666666667,30.6,63.1938430853057
"CARYA",1.48334952281464,1.45316539252586,0.294465940589778,2.29,2.08,2.98,3.95,5.91,7.63,5.4,2.94,30.4333333333333,28.39,54.0409110638423
"CARYA",1.4270531135645,1.35140975192544,1.44348514946815,2.39,2.71,3.22,2.92,2.88,2.37,2.82,2.16,26.7333333333333,22.46,22.6273652661272
"LITU",1.38021124171161,1.42845877351558,0.232208578976752,0.84,0.85,2.16,4.58,6.51,5.24,5.12,1.69,24,26.82,35.7582015405201
"CARYA",1.60548461797824,1.51759173071191,0.994792060141193,4.69,4.37,4.32,3.4,2.5,1.19,1.9,2.84,40.3166666666667,32.93,31.1971980561303
"QUPR2",1.65449740962946,1.4568213480216,-0.0132729856363361,5.88,7.57,3.98,3.95,5.35,3.75,5.27,4.43,45.1333333333333,28.63,79.2482651180834
"QUPR2",1.67760695272049,1.50392680419351,0.635403021608865,5.09,3.88,1.3,1,1.3,2,8.71,9.95,47.6,31.91,54.2039057264399
"CAAL27",1.40993312333129,1.36884450682582,0.937344141071987,4.27,3.41,2.22,2.55,1.3,2.21,1.89,3.2,25.7,23.38,21.7507431060511
"LITU",1.77573177626023,1.53945249154946,0.183592204995410,6.3,6.76,7.11,7,5.95,5.41,5.03,6.87,59.6666666666667,34.63,124.838296852508
"QUPR2",1.70813751057692,1.54998361115969,0.183148344769948,7.14,6.01,5.58,4.44,4.74,5.55,5.13,6,51.0666666666667,35.48,97.5988821301084
"ACRU",1.52222681448706,1.45712462630341,0.614056637061759,4.22,5.27,1.97,1.35,2.74,2.62,3.53,3.61,33.2833333333333,28.65,31.445187526223
"QURU",1.76740325685042,1.56808433131539,-0.212201192893265,6.98,2.43,1.92,2.69,4.23,5.33,5.5,8.93,58.5333333333333,36.99,70.9194955681196
"QURU",1.55104316470481,1.48101242095657,0.529369201478160,1.61,1.73,5.94,9.71,5.86,2.57,0.23,0.31,35.5666666666667,30.27,38.3746328034157
"LITU",2.07918124604762,1.69249440750308,0.421901977356619,6.78,7.89,10.96,10.89,8.11,7.15,1.59,5.7,120,49.26,171.278890254199
"CAGL8",1.27913439403457,1.42406452541749,0.897122493687759,2.89,4.6,4.41,3.76,2.76,1.55,1.45,1.8,19.0166666666667,26.55,26.4663669451213
"CAAL27",1.25887662937213,1.31260043926126,0.412773301414889,3.67,3.04,3.63,3.14,1.97,1.56,0.92,2.21,18.15,20.54,19.9108055548755
"ACRU",1.74062581854313,1.50460677064195,0.382571288242312,8.41,13.56,12.39,8.89,3.68,1.5,1.47,4.44,55.0333333333333,31.96,144.946978565913
"QURU",1.88366143515362,1.61468634228201,0.373389741138379,6.9,13.65,11.56,1.16,0.43,0.77,0.7,2.44,76.5,41.18,69.4347003402167
"QURU",1.74663419893758,1.47610671684019,-0.215328663329972,2.82,1.26,3.05,3.81,7.08,3.79,3.8,3.49,55.8,29.93,41.5676886716621
"ACRU",1.32221929473392,1.35926616460675,1.34686176111340,1.93,2.06,2.37,2.4,3.9,3.48,3.5,3.28,21,22.87,25.7868993590121
"LITU",1.81068047521056,1.56217386336465,-0.251801639009180,5.12,8.26,7.29,7.6,6.53,2.45,2.36,3.71,64.6666666666667,36.49,92.118486646907
"LITU",1.4904267214992,1.52035250408332,-0.810494391411,3.41,1.07,0.27,0.24,3.75,3.87,3.89,6.31,30.9333333333333,33.14,25.5399750851784
"ACRU",1.21484384804770,1.27461961909124,0.230558966229454,4.7,1.54,0.25,0,1.72,3.02,4.57,5.7,16.4,18.82,22.6906438144044
