# Miguez, F. E., Maughan, M., Bollero, G. A., & Long, S. P. (2012). Modeling spatial and dynamic variation in growth, yield, and yield stability of the bioenergy crops Miscanthus× giganteus and Panicum virgatum across the conterminous United States. Gcb Bioenergy, 4(5), 509-520. http://dx.doi.org/10.1111/j.1757-1707.2011.01150.x
lat,lon,pavi_yield
45.2779589,-118.4208701,0.327718806
33.24026108,-109.18581,0.329112405
43.54917625,-105.20319,0.329156162
45.30661294,-106.3844646,0.329522491
32.63778785,-103.5126746,0.33037683
48.45246124,-110.746979,0.330591769
36.58543876,-110.7272686,0.332557136
42.7348986,-117.4910908,0.333046323
33.72943878,-111.2344092,0.33444573
36.65851113,-106.472071,0.334714398
32.98504737,-106.5027234,0.335815249
36.32714844,-104.0038816,0.3362343
46.51100922,-114.4272286,0.336525891
35.55535889,-113.8080213,0.337341542
47.5804815,-118.9470212,0.337817516
36.64640907,-105.4077166,0.337821467
48.15758133,-94.92438704,0.339969272
42.40527824,-106.8087714,0.340562033
44.23065948,-75.91272736,0.341200806
45.35176849,-114.2630231,0.341778159
44.21170327,-117.3730946,0.344238876
46.96448615,-102.5171088,0.34435672
37.13947198,-111.1201728,0.344772781
34.92101768,-104.4174864,0.34486517
47.81916908,-102.0053733,0.345177409
34.74409866,-118.9169659,0.345498108
41.50990775,-120.3860781,0.345546749
39.78626153,-109.0632302,0.345903679
44.49946114,-117.4294146,0.346010491
45.32275871,-114.6749302,0.347730963
34.78829673,-118.5772245,0.347971911
46.15717796,-104.6918739,0.348230099
43.2730217,-106.4073964,0.349774241
33.93625161,-112.6089955,0.350146167
41.45589066,-102.9557803,0.350758924
45.76324844,-112.2262974,0.351363671
30.97890091,-103.9267081,0.352085405
35.74737167,-110.3259142,0.352605594
46.9457235,-111.9195731,0.352989848
42.08361336,-122.5123212,0.353207753
41.45775986,-120.7653641,0.353353122
48.25182822,-114.687908,0.353835954
48.46621803,-110.3073922,0.354325683
35.23254013,-105.7911165,0.356318067
40.92915246,-109.4870704,0.356503998
43.55537033,-105.6034721,0.359842761
31.56344032,-109.1285132,0.36108906
33.77178094,-103.7876799,0.361935257
46.46809006,-105.9474738,0.363966599
47.820961,-119.4450819,0.364320768
40.59148309,-103.0173091,0.364607088
46.61347678,-112.7383977,0.367284622
43.51058099,-118.4511741,0.367806811
43.18946838,-111.1828995,0.368857382
46.47136787,-106.3705156,0.369180371
48.9629679,-101.4431056,0.370002271
47.57826996,-110.6820105,0.37037781
44.22933099,-119.8387815,0.371201764
35.06765267,-118.6305121,0.372065574
38.36462882,-114.5036889,0.373755495
42.2459211,-112.6787146,0.374274
45.88555145,-105.9592263,0.375521651
46.69004342,-102.966709,0.376133121
40.36898902,-108.7061657,0.378011554
39.12212852,-111.6321795,0.378541681
33.81628898,-105.4798143,0.3788763
33.80993172,-105.1412085,0.379266681
40.47171882,-119.3708974,0.37960789
36.0870733,-107.8830685,0.380151873
36.94053748,-107.8956929,0.381124432
35.62676719,-112.7658061,0.381132795
35.94760895,-120.5802824,0.381428735
37.74222663,-122.1034068,0.384664726
37.21602151,-108.6162912,0.385083476
43.79738715,-118.5124969,0.385352838
46.47130683,-107.639818,0.385666774
46.16534325,-105.1122688,0.386806975
48.67189887,-101.4759101,0.387328059
38.8951683,-110.1379665,0.388219486
45.29219055,-105.1435835,0.388699356
33.79605865,-117.3647003,0.388714207
42.40525818,-107.200815,0.389239237
48.47853371,-104.1431811,0.390577984
33.19739631,-110.5267907,0.391255265
39.41178131,-115.7625924,0.392163646
43.24223808,-104.4167958,0.393353179
29.40468167,-100.5169274,0.394242946
38.59605309,-110.4889049,0.395949116
37.42433929,-111.1399654,0.396054697
42.62638375,-103.2637307,0.396897378
46.59090325,-100.8491095,0.398123233
41.91617683,-121.6717165,0.39829609
46.67253113,-97.85018921,0.39835476
45.21556374,-121.341915,0.398626228
39.51072213,-117.6559047,0.3996506
42.02241898,-115.7855052,0.399722613
33.210289,-103.8164808,0.401835232
30.17852832,-99.79660034,0.403022242
40.9917717,-119.8738135,0.403990773
32.16719338,-100.2313173,0.404190844
40.42158607,-114.015928,0.404810659
44.44819161,-84.90593719,0.405042412
39.46881104,-110.1691858,0.405243663
29.57237194,-103.3586081,0.406780949
43.172492,-111.5798687,0.406850571
48.11026862,-101.9762019,0.407080179
46.56551841,-113.5836681,0.408532303
38.30450821,-115.2296869,0.40875101
43.98019311,-112.8623849,0.409453383
48.59958169,-100.1555136,0.410148662
39.25970361,-121.7486747,0.410198319
31.65913963,-100.9424037,0.411052661
40.18759918,-119.3088337,0.41181295
33.49085999,-103.8021294,0.412875736
36.17477897,-120.9900687,0.413976864
40.36498162,-117.8169361,0.414959921
41.78482056,-104.0962699,0.416843018
48.1866636,-109.8508109,0.417393258
46.98111823,-102.9436857,0.41980421
42.03277686,-111.0958249,0.419982371
39.98803231,-122.7060183,0.420240755
38.46826935,-113.0475658,0.420661382
40.03805161,-118.1347641,0.421337218
31.86414097,-106.1831092,0.42165928
37.20917892,-108.9743249,0.422449599
46.14213181,-95.39745331,0.422750225
41.54838943,-117.6574786,0.422893288
38.75185874,-121.2441138,0.423772717
48.40140632,-101.9467067,0.424248496
34.01047134,-111.2536294,0.429959484
45.8903971,-106.7959211,0.429994177
45.58958817,-105.5490971,0.430997295
36.90675256,-104.3313754,0.432635391
45.58313271,-105.1332668,0.434830471
41.83446884,-117.7125781,0.435365445
47.32247162,-104.6387733,0.435737888
35.80586723,-107.5290872,0.436103073
46.28570938,-119.9274752,0.436762938
40.60609338,-103.3964344,0.437382808
42.90003684,-111.1607915,0.438026946
32.9824791,-107.8396648,0.438777531
46.33501816,-119.5117857,0.439038678
27.39437774,-99.48115736,0.440172259
43.94314095,-119.7698918,0.441979813
38.77700904,-101.2982904,0.445268
48.62478736,-113.4155308,0.445293142
45.81695175,-110.9759327,0.445599578
43.59604743,-117.6591374,0.447753905
42.69334892,-106.4136311,0.451417893
40.554719,-115.9399316,0.45152109
46.18634033,-95.81317902,0.451865086
47.21705726,-101.6343002,0.452567933
46.6140213,-101.271936,0.453126524
31.49442051,-102.9213198,0.453666763
32.06546021,-110.7937068,0.454312907
40.48311713,-116.692228,0.455275143
47.50302887,-92.0102005,0.455531174
33.26299766,-107.843416,0.456347004
43.56461236,-107.205118,0.456468592
48.4440966,-116.0459324,0.457005448
31.2824192,-99.67145735,0.458556033
46.18164825,-106.7947828,0.459511074
36.27049735,-111.4139675,0.459866822
45.59764382,-106.3810193,0.460399935
41.49604317,-104.1112211,0.461144934
42.77465057,-117.1002753,0.461292502
40.42357156,-119.7441847,0.461668218
46.76272964,-107.643473,0.462044085
31.23114684,-103.2636854,0.462779347
37.45350745,-103.586964,0.463274325
34.73455331,-113.3719138,0.463605292
46.85647681,-100.3892635,0.465996339
43.53213599,-104.4029829,0.466153209
36.28659341,-111.0619086,0.469957237
36.37584785,-119.6018869,0.470159406
42.08432007,-104.4706246,0.471360467
48.86252975,-99.6731624,0.471400491
36.42288688,-119.2534197,0.471579785
48.4784584,-115.608919,0.472802961
31.77218339,-111.1045338,0.472845515
46.18162918,-107.2155055,0.473399234
42.2440519,-123.3579195,0.475349327
47.62221146,-108.9529207,0.47583094
40.34273148,-109.8396223,0.476131689
46.34482956,-101.7250694,0.476176513
42.96147919,-109.1833974,0.476361026
33.82897186,-106.8347355,0.476531928
45.00136185,-105.1537896,0.477513811
34.55669883,-111.6348377,0.479625682
48.14564133,-111.1618136,0.479888765
40.20853043,-123.1533683,0.481072824
37.40786263,-111.4987256,0.48175053
36.83794022,-120.4230078,0.481789731
36.35509872,-108.9463865,0.484126056
45.6414518,-114.3033981,0.484562127
43.27454856,-106.8057079,0.487023419
44.12178901,-104.7792629,0.487719797
40.23406121,-118.9367329,0.488679239
41.77285287,-103.7089288,0.488731913
46.1766729,-108.0568944,0.491509541
32.06580833,-103.2143247,0.492165845
33.51235679,-104.4756664,0.493053607
47.60360816,-109.8178364,0.493822547
42.69364929,-117.8813302,0.493826578
41.09368613,-101.4468059,0.494723709
47.33782959,-118.4537198,0.494869839
38.0101786,-110.8176749,0.497395033
40.05501175,-109.8253673,0.498531292
45.29846954,-108.4529916,0.49921885
47.43732834,-100.3131197,0.50084623
45.83161163,-110.5586184,0.501028992
43.89305115,-120.1669233,0.501201472
46.41350937,-110.5988176,0.502033176
34.37308884,-108.8841245,0.502082368
40.87480927,-115.6066858,0.502859181
34.39120102,-107.5169983,0.504270122
41.61649224,-123.5675142,0.504418178
32.65021613,-103.8447802,0.505189837
46.881381,-100.8140852,0.50537508
43.75212097,-118.9095936,0.506120435
48.40092087,-112.0640143,0.506951474
37.67101768,-115.867914,0.507886038
46.7018232,-92.68051147,0.508122976
42.3431063,-115.4424803,0.509383568
45.30341819,-105.9707371,0.509760556
42.84965897,-116.3169844,0.510541643
42.61116311,-102.870697,0.51084296
42.38261315,-104.8490699,0.511289268
48.38085175,-101.5083234,0.511367003
48.93986893,-113.0108798,0.511526692
40.08003136,-117.7627256,0.513272381
36.34703064,-109.2992842,0.513322421
33.55555245,-116.9840295,0.514432842
42.69022271,-107.9900801,0.516578567
48.86183167,-114.3376234,0.518902125
36.23477653,-101.891132,0.519496928
33.25920105,-108.1791057,0.519863837
39.5620527,-113.9111845,0.520190753
38.35892868,-108.6478638,0.520196907
35.34421638,-112.739075,0.520516469
42.67205811,-104.8377225,0.520644482
33.75906852,-103.4495832,0.521278728
46.32348153,-101.3042219,0.523104119
42.8835907,-102.4540024,0.523648037
46.46316627,-105.5244867,0.52540569
40.48984909,-123.2345623,0.526308418
37.76225761,-104.2926904,0.526774505
45.88544846,-108.0509912,0.527227849
42.88315964,-111.5556682,0.52908571
34.38483331,-105.8077011,0.531134859
32.42260841,-106.1758863,0.534998979
46.45659736,-105.1015893,0.535135505
36.89563271,-110.0333732,0.535512876
45.01252267,-105.9764079,0.538153556
37.75093842,-110.077318,0.539427925
34.3459816,-109.908699,0.540318827
46.12826157,-121.1696184,0.540364254
46.90409088,-112.7710972,0.541044391
46.88700867,-96.95142365,0.542736529
47.27275085,-121.4933723,0.542766112
47.00939941,-103.7975658,0.546569064
46.27526376,-113.546606,0.547042493
42.40372369,-107.5928805,0.547780007
34.05275825,-110.2352273,0.547794293
35.98689172,-111.3932746,0.550402019
35.01620865,-113.4012985,0.552268672
48.16101837,-110.7250694,0.554092003
39.82095817,-114.3186148,0.554636525
45.0172663,-107.2107775,0.554886763
38.02227882,-122.1762235,0.556077148
44.82532883,-113.3674068,0.55614078
43.2745285,-107.204025,0.556336175
42.98032859,-117.93878,0.557125435
42.11742881,-114.6234318,0.557666557
46.32294083,-112.7060722,0.558140803
45.94813636,-120.268026,0.558343284
46.45641228,-108.9087643,0.558771666
47.52812096,-102.0341913,0.559925904
37.76628396,-114.7909721,0.56023344
45.86584854,-109.3054679,0.561152699
31.54516312,-109.7816832,0.561363556
31.52203129,-110.4344194,0.562548867
46.9046402,-101.2393036,0.563104046
31.5342035,-110.1081066,0.563906835
36.61109924,-110.0189915,0.564009937
46.65532783,-102.1186981,0.564181863
42.30500314,-111.5080089,0.5643117
33.83430383,-117.0291268,0.56445558
46.13592911,-103.8515241,0.564732037
48.22103882,-115.1235735,0.565154691
37.50684258,-108.2642096,0.567064773
42.46512985,-119.8232304,0.568122168
41.16755196,-102.9764958,0.568339703
47.79885864,-101.5720326,0.569594602
32.42506889,-106.5071256,0.570236622
46.70645142,-115.7382739,0.570301908
46.16039756,-115.2225206,0.571041163
45.87401101,-108.8874034,0.572241361
44.7873278,-117.4863741,0.572442469
46.16516396,-108.8980139,0.574916466
36.85488892,-111.1005672,0.575657604
48.98701379,-116.5948198,0.576108613
45.28416344,-104.7301308,0.576320996
31.75628761,-111.4318348,0.576330163
46.18232825,-120.7564124,0.576742947
38.58198929,-110.8550799,0.577299854
31.2546196,-99.34778792,0.577668362
39.42233178,-120.6545681,0.580320317
35.95137885,-101.9150888,0.581470699
37.25505349,-100.0052259,0.582543806
42.12070847,-117.7682377,0.582782254
38.06600952,-105.0057814,0.584641818
41.53612137,-107.5836964,0.586097376
46.23481271,-120.3423656,0.588318689
46.47441864,-95.7501297,0.589987622
41.48102951,-115.3121855,0.594061352
34.46529007,-118.8626362,0.594617028
48.7580986,-103.6838337,0.595609663
32.3447828,-103.1975957,0.596151259
46.0101786,-100.9180049,0.596171501
41.04793647,-100.6836184,0.597153324
34.95353797,-106.1416724,0.59758272
32.70608619,-107.1704365,0.597934494
48.18856332,-115.5586723,0.598265588
43.85333154,-106.4010123,0.600274419
34.95740128,-107.1767251,0.60163533
38.53141022,-111.9523832,0.603889452
34.09125617,-108.8755688,0.604645912
33.71289063,-111.5720156,0.606027361
47.31906608,-115.411312,0.608359696
32.11248299,-104.5312808,0.608425044
32.95109177,-109.5099682,0.608807667
44.7106562,-105.1638853,0.60963065
42.97533035,-108.3914202,0.610378501
45.85606286,-109.723368,0.615014987
40.89334389,-122.5714318,0.615102026
35.50374702,-108.9192027,0.616033104
42.337203,-103.2832966,0.617027879
37.50696182,-105.7445871,0.618442277
42.11587906,-106.8097709,0.618515811
42.11129859,-107.9797634,0.619123386
34.03519058,-117.7483043,0.619156134
37.35025307,-112.5737765,0.620327071
45.00774285,-105.5650677,0.622369711
45.47284797,-112.1973151,0.623186593
33.53511047,-105.486685,0.62321556
34.37969109,-105.4659192,0.624079335
36.37395859,-107.5340864,0.62426634
36.0830526,-108.2345084,0.625929785
45.87419128,-105.1228141,0.627953172
45.783227,-102.20039,0.628436799
45.59758279,-107.6291642,0.628837504
46.24964905,-100.0439931,0.629631534
43.61600876,-114.0298656,0.630070374
36.65984246,-106.826908,0.63039295
48.41981125,-111.6253089,0.631118053
46.94619271,-102.0908626,0.632152293
32.14558312,-107.4987682,0.634111418
37.20936105,-105.0344123,0.634229239
42.6629267,-104.4440002,0.635240309
45.88054177,-108.4692284,0.635680404
36.00327203,-102.9657096,0.638987287
39.94815347,-116.2230818,0.641762938
33.501977,-109.8693944,0.641907574
43.02181724,-117.5465181,0.643570185
39.38204673,-118.7595751,0.644683676
42.6628418,-115.0954632,0.644978025
42.0617485,-103.6917973,0.647940768
46.92624184,-101.6649017,0.649756742
35.96956155,-111.7434828,0.650582793
45.81732941,-103.0342735,0.651071362
33.18354034,-110.8617076,0.651101313
31.21666096,-102.9390313,0.651275751
46.96405891,-111.4933071,0.651644395
47.868453,-119.0161972,0.653046759
37.39002129,-111.8573055,0.656475343
40.16178611,-121.6006777,0.656799142
29.42794037,-100.8319072,0.657862454
48.74430084,-103.2416822,0.660583356
47.75318909,-100.7065624,0.661304637
34.75794983,-113.0292317,0.662380377
46.97101113,-68.84261322,0.663468144
48.7346611,-97.91139984,0.664950725
37.15484718,-103.2458245,0.666445512
32.91725639,-110.5110356,0.666932226
33.82766244,-107.5123099,0.66753847
48.94881821,-117.0356214,0.667588866
48.80123138,-115.2196195,0.668336306
36.65179062,-105.762463,0.66936715
47.14624023,-113.6590249,0.674600454
43.42497733,-116.4162214,0.675650882
38.91640374,-109.4012702,0.677993869
46.82992172,-99.96485138,0.678273292
46.36454293,-102.1462304,0.680750122
48.9161911,-100.5572259,0.681350259
41.8042717,-104.8713706,0.681892069
32.42253113,-107.8322104,0.682463128
46.44837669,-104.6788082,0.682977415
34.42009255,-119.2003956,0.683168306
41.17799857,-118.3622914,0.683542766
47.7768679,-101.1390991,0.683663194
35.4960289,-104.7413251,0.685325933
47.563077,-111.1137292,0.686218689
44.14059067,-105.9930245,0.687082551
32.42629143,-106.8384075,0.688954763
47.59209061,-103.7605207,0.689018171
30.88820359,-98.4157486,0.689342477
38.65946099,-107.1880092,0.691235894
47.38120171,-114.5553262,0.691339368
48.51112846,-115.1713141,0.691581798
35.73410034,-110.6750257,0.69438023
32.40018365,-109.156788,0.694794562
38.11096093,-119.6092761,0.695645072
27.57799241,-98.53279877,0.696869561
48.35802361,-112.9403709,0.698505848
43.5490084,-108.8065968,0.700017197
34.18677902,-118.8088224,0.701277648
37.8977671,-112.9890211,0.702617777
46.44815347,-109.3315142,0.703714841
42.4006691,-107.9848901,0.704437825
37.39896873,-120.5512831,0.704554789
44.07438758,-110.847071,0.704712928
34.07479858,-104.4527034,0.70502855
48.69208908,-112.0939252,0.705036424
38.92490867,-109.0327222,0.705564254
35.47600654,-109.9628161,0.705651765
42.69483948,-107.2018853,0.705909179
46.07384109,-102.1734718,0.70602597
46.09180832,-102.5925923,0.706716234
45.00118736,-108.8562777,0.709146633
47.43669128,-113.6973803,0.709613418
33.79339981,-104.4642255,0.710529891
31.4782433,-111.4125155,0.711376779
47.52764893,-111.9763371,0.71269042
43.25918099,-105.2127651,0.713030602
35.22058868,-108.9103125,0.713168478
35.80319694,-107.8789213,0.713523259
44.43110177,-105.987537,0.713710371
33.52878952,-105.1495915,0.719358943
40.10524848,-121.9698737,0.719362716
39.19325736,-109.7833902,0.721675491
47.21437073,-97.31933791,0.721843621
40.89273834,-118.3045307,0.72310492
48.71109292,-111.6526371,0.723911017
36.31509301,-103.6513268,0.725311035
39.48052979,-104.2118648,0.725982711
46.6223211,-119.5824258,0.727242847
48.73239136,-119.2285656,0.728404067
31.55491066,-109.4551293,0.729854549
33.78296181,-109.8823835,0.730119388
43.46197608,-111.6043128,0.730536905
46.17996979,-107.6362169,0.73075864
47.89109039,-90.5577774,0.732373357
37.15449622,-110.7629013,0.732383007
48.79588798,-108.5562803,0.732898544
32.01792908,-102.2281206,0.734736238
46.72974014,-104.2406006,0.736021113
47.33752823,-105.4990119,0.738235812
36.07100776,-108.9372251,0.738909446
47.72104165,-120.3003232,0.740335076
44.65842819,-118.7004835,0.741227996
47.14687249,-100.3514023,0.742235327
33.46395874,-110.8790913,0.742675087
32.41383263,-108.4946097,0.742800024
43.03594971,-119.9585746,0.743215159
42.01619241,-111.4845679,0.744302487
45.594327,-108.0451257,0.74966515
47.62605187,-118.5197331,0.750673307
33.82771203,-106.4959796,0.751333785
42.40377906,-106.4167136,0.751636931
45.89037803,-107.2143021,0.752965506
33.22134018,-109.8565214,0.753240296
40.93545151,-117.9270133,0.754048246
44.74591347,-117.8917121,0.754695215
30.123023,-99.1604538,0.754961974
34.94443893,-105.4517862,0.755252964
42.14611816,-114.2352329,0.756814818
34.66175842,-108.5495052,0.760027837
38.99015907,-113.8430732,0.760654768
42.69485855,-106.8077663,0.762673931
48.49080756,-118.7224025,0.763262074
34.89889625,-103.7284777,0.764634138
48.12856194,-111.5982971,0.765070809
45.99873832,-119.8553718,0.76751746
42.57569885,-111.9242672,0.767930074
46.27588752,-100.463671,0.769049935
47.00460052,-118.8110197,0.769103543
37.97822952,-111.5423626,0.769632115
46.73960876,-115.3158687,0.769738365
46.02059937,-97.11996263,0.771475336
29.57404087,-99.22675323,0.771941761
38.83577827,-111.6093866,0.772619579
40.62057114,-115.1858213,0.772820214
40.42710397,-123.6041314,0.77312487
46.77112961,-114.8929042,0.775296695
47.05592248,-107.2192058,0.775843381
46.71670151,-118.7441847,0.776469541
35.79919815,-108.228727,0.778538577
41.18233392,-103.3594971,0.779291772
40.26954171,-122.7846985,0.779396281
35.20375061,-104.4055136,0.779685848
45.16220093,-101.4297906,0.780906622
30.66230965,-102.974016,0.781902826
46.14710999,-109.7386726,0.783781917
47.48606873,-101.1728917,0.783963778
42.67950058,-108.7780338,0.784440369
31.91372201,-100.5882913,0.784688053
42.86475852,-111.9502795,0.785665823
44.32522964,-116.1662923,0.786288945
48.53030297,-93.04265791,0.78655872
40.09045312,-120.0511839,0.789225753
44.86546806,-116.6738146,0.78945261
48.06771088,-101.1049135,0.790128289
46.10814765,-103.012001,0.790187324
47.06177139,-99.07241821,0.791715996
34.30730057,-110.9321862,0.791813755
45.01728341,-106.7992955,0.791912016
45.56511208,-109.7082155,0.793280608
35.27384186,-100.231937,0.793905436
45.59922311,-107.2131079,0.793994979
47.92078018,-105.4815327,0.794175781
33.87130836,-116.6931709,0.794268404
29.90352729,-99.82722276,0.794404716
48.48859024,-109.4275914,0.794595279
40.55121133,-122.8641628,0.794756639
33.25930885,-105.8291016,0.795550084
41.75939178,-103.3217946,0.795823433
39.3258982,-113.1375139,0.796442204
44.82717896,-117.0803929,0.797545017
34.6748037,-106.8324797,0.798217348
33.54770759,-107.1727642,0.801123259
43.85487846,-106.8036135,0.801919345
47.21654609,-112.3761695,0.803528132
44.72491074,-106.3911859,0.80358003
45.52661133,-103.056286,0.805562801
39.31528091,-121.384663,0.805607892
47.62714288,-95.490717,0.809904647
37.10535812,-111.8341045,0.810258357
39.03347015,-121.3140313,0.810405234
45.40561196,-100.572197,0.810815611
33.80210114,-109.2055969,0.811713289
43.55991843,-108.0059797,0.812209157
37.78707603,-105.3769224,0.813282106
44.816659,-122.0686092,0.815412413
48.21249008,-105.4726681,0.816244927
39.2759867,-113.8769649,0.81778455
44.2469902,-121.9063034,0.818569056
33.035409,-116.5634768,0.81894809
46.53908157,-114.0056765,0.820109022
42.69337845,-114.7036632,0.822481121
46.24318794,-91.52002716,0.822812902
45.8887873,-106.3775733,0.822882258
41.11436081,-101.8288303,0.82329559
40.87940979,-102.9970073,0.82472067
32.70239738,-106.1722087,0.824779001
32.40779114,-105.1823696,0.825595292
48.23896888,-90.88980865,0.82576069
30.15135814,-99.47839355,0.826558162
39.18186668,-110.1534921,0.828031756
31.86037876,-108.1532209,0.828329283
47.30040261,-110.2313656,0.828633491
38.88275909,-103.5029105,0.83003829
46.63549903,-101.6951641,0.830126077
32.38158897,-109.8186035,0.831527872
36.00289917,-111.0428661,0.833169734
46.63615036,-97.42890167,0.837050542
43.03847122,-113.9554099,0.837995092
43.23905945,-115.1814693,0.838110132
36.06319907,-104.7201117,0.839884474
46.07337952,-111.8367826,0.84534415
32.62412164,-103.1807079,0.845887443
30.39809848,-99.12687683,0.845908167
48.67137146,-112.5348685,0.846161595
35.66850182,-120.5172306,0.848077898
46.26896188,-117.3635251,0.850039343
45.13975623,-101.0185069,0.852256457
44.98381042,-104.331602,0.852516219
41.89482117,-119.6906911,0.852572941
45.01242348,-108.0336282,0.853337213
42.68562797,-108.3841019,0.853576771
42.37496185,-115.0531176,0.853970769
36.09111023,-107.1800712,0.853999521
47.50741959,-112.407181,0.854984708
37.19139099,-109.6901356,0.855228191
47.05423835,-107.6471363,0.856611585
45.56536865,-104.3019311,0.857633091
45.80108741,-102.6171914,0.858222802
40.38742828,-122.0450634,0.860356708
47.66880035,-91.07496643,0.860761185
39.92193702,-112.8251321,0.862734343
39.26625344,-117.2360992,0.863832816
32.31391144,-102.5370678,0.864479113
45.86606979,-104.7047752,0.866775354
33.7931681,-109.544027,0.868294805
48.44441703,-119.1569325,0.868862897
34.83279321,-120.3315737,0.869647476
34.07490638,-117.4116861,0.871439444
33.20999625,-110.1917151,0.874249326
27.66536953,-99.45026201,0.877283728
38.7305384,-100.5654105,0.882126964
46.9866018,-121.411074,0.882217437
39.19351676,-104.2256721,0.884187879
36.53686622,-111.7883704,0.884332404
47.04585746,-108.5028709,0.885101879
38.86864853,-103.1349369,0.88512726
36.65846154,-107.5366095,0.887936834
48.358592,-101.0703312,0.88975616
32.69856742,-108.1686133,0.889945992
44.69320777,-104.3461934,0.890144869
47.33738807,-108.5115032,0.891939972
32.05069831,-111.1226024,0.892425188
48.7802839,-109.441973,0.892929882
35.36527154,-112.3927342,0.893699823
48.76989845,-109.8845751,0.893861664
48.98328301,-112.1241989,0.895940602
48.47826004,-109.8675938,0.896570032
46.64417168,-121.7464272,0.896632951
44.71699905,-105.5729045,0.896819679
35.21291253,-104.7517949,0.897577266
39.1693888,-103.485609,0.905533937
32.70487115,-106.504932,0.905870931
38.95809937,-119.7949812,0.908539282
44.54007241,-73.92626953,0.909624332
44.53178886,-121.9870165,0.911111427
45.09009171,-100.1970326,0.91227958
48.80457786,-107.6701626,0.913918198
48.77905753,-118.7915246,0.914513562
46.36408135,-111.864075,0.914768039
43.56309891,-106.4042147,0.916090604
36.3753176,-107.1809062,0.916455696
37.43944648,-110.7809869,0.917382257
36.09112647,-106.8285271,0.919773084
31.30902192,-99.99539948,0.922412134
35.42060089,-111.35243,0.922538193
44.46493629,-120.3095725,0.924109367
44.07144928,-115.7156756,0.925843336
48.19692993,-109.4133874,0.927051898
45.01570129,-106.3878248,0.928338904
32.97367859,-108.5079806,0.928509355
47.86961845,-110.703411,0.929488638
38.33525848,-114.8668749,0.92962375
35.97000122,-102.2650873,0.931422026
36.60253906,-99.01250261,0.933228433
42.35082725,-103.6744882,0.933278852
37.72647378,-118.063335,0.934139973
45.83832648,-115.5921021,0.935391656
39.03977966,-113.1072289,0.939434399
47.34254357,-105.9292984,0.93949263
44.14371392,-106.3977796,0.939658962
46.73966119,-104.665615,0.940642303
45.47955802,-116.3692725,0.943636442
48.757781,-110.3269752,0.94416132
41.7952967,-104.4837376,0.946109746
31.5768576,-108.4750155,0.949586287
44.13589379,-105.5883366,0.951504255
37.48640343,-104.6652871,0.951645143
42.7759285,-113.5257686,0.956207055
44.91200158,-102.2793924,0.956534354
34.65525818,-108.8927824,0.958350326
42.97995857,-107.9953116,0.959265273
27.84891799,-98.49793243,0.959639144
48.79603675,-105.4545692,0.963500365
47.31986138,-98.59914201,0.966227098
38.65097046,-108.2890184,0.966295544
36.14240745,-119.1960331,0.966850608
32.67111108,-109.4988022,0.967819823
47.17192841,-100.7786366,0.971231527
34.62799072,-109.922031,0.971581775
48.10866165,-119.5174366,0.971823669
48.96244049,-112.5677259,0.975391162
33.75873947,-110.5586892,0.977047389
47.27186966,-111.0901145,0.978135292
41.91082284,-113.4241793,0.979745295
36.14594749,-113.5216045,0.983213708
34.9377594,-108.9015025,0.984049552
46.76279068,-106.3669315,0.984656048
48.80634788,-106.7838265,0.985177251
41.28299233,-114.123907,0.987028015
46.04775718,-119.4419022,0.987082226
38.80545327,-120.8827972,0.987088131
47.24675849,-94.70757294,0.988498622
37.45318702,-110.421827,0.989686349
46.4382515,-109.7541309,0.990379085
33.783227,-104.1258946,0.992437709
33.26682183,-106.8362252,0.992712068
34.35630318,-109.5672819,0.993498341
47.70079902,-99.84272766,0.994994523
29.02269653,-103.3891926,0.995112959
32.70610046,-106.8376942,0.99821792
46.22177887,-99.62474823,1.000739156
48.18887809,-92.69378662,1.001593189
47.56028268,-92.43377686,1.003349329
33.16843316,-111.1964857,1.003654583
44.27728751,-74.09991258,1.004082749
34.93051627,-119.6527137,1.00528889
46.05815887,-97.53603363,1.006225007
48.04389191,-100.6698763,1.008832726
38.72993371,-113.4435193,1.008908196
33.52862167,-108.858664,1.010239405
32.97381973,-105.5001984,1.010503679
34.21719262,-112.6345269,1.013505157
47.24559021,-119.3027917,1.014738731
35.16841125,-103.3674238,1.015460492
47.05098244,-105.9354189,1.016614001
47.35095978,-114.9835911,1.017454596
46.7718811,-99.11743927,1.017717108
45.56719688,-87.44882202,1.017868372
39.21177772,-109.0427952,1.020236283
43.75161263,-111.6290261,1.023905332
48.51279351,-106.3445742,1.025949829
47.29365158,-95.13173676,1.026013618
33.82136917,-105.8184967,1.029766349
48.832387,-114.7789058,1.030037407
27.60822056,-98.83834839,1.030985978
34.91060737,-104.0729102,1.031610777
48.3803263,-112.5023863,1.032902399
31.78720905,-103.2309206,1.034443732
34.94429877,-108.5566677,1.03480225
37.65613937,-101.7680034,1.036570099
35.46412757,-110.3104671,1.037744701
43.8548584,-107.2062223,1.043197965
37.63548759,-101.4081805,1.043734587
32.72127631,-116.8511623,1.044908796
42.63079834,-115.4868125,1.044945797
41.82211784,-107.9746726,1.047563547
36.65631104,-119.6613885,1.047963208
34.83863068,-111.6561796,1.049013695
33.26557922,-106.5004979,1.049641552
39.89883324,-113.1989918,1.050759077
37.56533051,-100.3302994,1.05149253
38.1347532,-100.2655029,1.051906768
44.46450043,-83.61860657,1.052072204
